id_registry,year,Total_natural_formation,Forest_pctg,Non_Forest_Natural_pctg,Farming_pctg,Water_pctg,Not_Observed_pctg,start,certification_date,state,project_name,area_ha,Non_vegetated_area_pctg,id_landtenure,nm_class,desc_class,nm_subclass,desc_subclass,nm_size,desc_size,cd_mun,nm_mun,cd_uf,id_bioma,bioma
1382,2013,99.93732560990188,99.93732560990188,0,0.06267439009812303,0,0,2012-08-02,2015-04-06,AC,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,2014,99.91835185040006,99.91835185040006,0,0.08164814959994192,0,0,2012-08-02,2015-04-06,AC,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,2015,99.88430543279114,99.88430543279114,0,0.11569456720886248,0,0,2012-08-02,2015-04-06,AC,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,2016,99.83883633385688,99.83883633385688,0,0.1611636661431129,0,0,2012-08-02,2015-04-06,AC,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,2017,99.76682395976869,99.76682395976869,0,0.23317604023130897,0,0,2012-08-02,2015-04-06,AC,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,2018,99.69169222894034,99.69169222894034,0,0.3083077710596588,0,0,2012-08-02,2015-04-06,AC,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,2019,99.51158692031292,99.51158692031292,0,0.48841307968708503,0,0,2012-08-02,2015-04-06,AC,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,2020,99.32999473091373,99.32999473091373,0,0.6700052690862667,0,0,2012-08-02,2015-04-06,AC,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,2021,99.156786970785,99.156786970785,0,0.8432130292149944,0,0,2012-08-02,2015-04-06,AC,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,2022,99.03585398991343,99.03585398991343,0,0.9641460100865608,0,0,2012-08-02,2015-04-06,AC,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",39301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00865e95-3ad2-41ed-915e-aa6504f37fba,2000,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2001,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2002,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2003,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2004,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2005,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2006,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2007,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2008,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2009,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2010,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2011,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2012,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2013,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2014,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2015,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2016,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2017,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2018,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2019,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2020,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2021,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
00865e95-3ad2-41ed-915e-aa6504f37fba,2022,100,100,0,0,0,0,NA,NA,AC,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,1863.0467,0,6f646be1-8934-46fd-b650-ec42e503ebaa,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200435,Santa Rosa do Purus,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2000,99.54480135878147,99.5155960051818,0.02920535359966929,0.16389411235330345,0.29130452886522856,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2001,99.53817504226868,99.5126603328203,0.02551470944836931,0.16244952006172012,0.299375437669603,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2002,99.54946428137434,99.51625400018229,0.03321028119206024,0.14747129072231152,0.30306442790335236,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2003,99.52547806052198,99.50610940004852,0.01936866047346793,0.16132145325895694,0.31320048621902763,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2004,99.52764701638894,99.49037737257775,0.03726964381118342,0.15178862758108855,0.32056435602996175,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2005,99.51945841893652,99.46689119013342,0.05256722880309395,0.1686403166357568,0.3119012644277194,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2006,99.47818964000766,99.44448551162417,0.03370412838349013,0.17707521781525676,0.34473514217710083,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2007,99.5322918514525,99.46855629200442,0.06373555944807233,0.16621460870956717,0.3014935398379261,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2008,99.49945478310639,99.45150106230572,0.04795372080066468,0.15880145176552043,0.3417437651281105,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2009,99.48293895950452,99.45066227970224,0.03227667980228345,0.1419524833032269,0.37510855719225694,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2010,99.5089945867427,99.46589832499264,0.04309626175007134,0.12571514760296232,0.36529026565432626,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2011,99.49847707837432,99.45745752083783,0.04101955753648514,0.12418604311312824,0.3773368785125472,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2012,99.44228988913162,99.41487548959448,0.02741439953714243,0.14943182656700774,0.40827828430137336,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2013,99.38073502468069,99.3544875348364,0.02624748984429087,0.19188804855591743,0.42737692676341105,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2014,99.35084374171775,99.31396604384084,0.03687769787691238,0.19994933251985403,0.44920692576240695,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2015,99.31168126979625,99.28286198937278,0.02881928042347095,0.208000863282952,0.4803178669208146,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2016,99.32465231028915,99.28474582758165,0.03990648270751367,0.1950433967848858,0.4803042929259754,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2017,99.33930527292145,99.29683210310873,0.04247316981271915,0.19041824423296183,0.47027648284558426,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2018,99.3784525386093,99.32083489372256,0.05761764488673197,0.1776587925050706,0.44388866888565226,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2019,99.33242295279534,99.2998874195413,0.03253553325403288,0.1842465574039679,0.4833304898006926,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2020,99.3446824654939,99.2861421483142,0.05854031717970304,0.19335482353682495,0.4619627109692829,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2021,99.33696452586281,99.260002875571,0.07696165029180842,0.2536449230145281,0.4093905511226826,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
03ac04dd-5789-4720-9192-51e35b1adfac,2022,99.27450443136534,99.2425628630605,0.03194156830485156,0.2991954370703198,0.4263001315643225,0,NA,NA,AC,RESERVA EXTRATIVISTA ALTO TARAUACÁ,17295.8865,0,a5046560-b873-4b0e-a087-51ae7223b2c2,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200609,Tarauacá,12,1,Amazônia
05ad98ab-4de0-400c-bfe9-0d721ad4f8f1,2000,88.6055225035333,88.6055225035333,0,11.38071890596536,0.01375859050135022,0,NA,NA,AC,RESERVA EXTRATIVISTA CHICO MENDES,120.5241,0,743d4eff-94cb-48a7-bd99-5ee64ff0468d,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200179,Capixaba,12,1,Amazônia
05ad98ab-4de0-400c-bfe9-0d721ad4f8f1,2001,88.28007268058097,88.28007268058097,0,11.706168728917678,0.01375859050135022,0,NA,NA,AC,RESERVA EXTRATIVISTA CHICO MENDES,120.5241,0,743d4eff-94cb-48a7-bd99-5ee64ff0468d,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200179,Capixaba,12,1,Amazônia
05ad98ab-4de0-400c-bfe9-0d721ad4f8f1,2002,87.44852548261541,87.44852548261541,0,12.537715926883234,0.01375859050135022,0,NA,NA,AC,RESERVA EXTRATIVISTA CHICO MENDES,120.5241,0,743d4eff-94cb-48a7-bd99-5ee64ff0468d,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200179,Capixaba,12,1,Amazônia
05ad98ab-4de0-400c-bfe9-0d721ad4f8f1,2003,87.13184351048048,87.13184351048048,0,12.854397899018174,0.01375859050135022,0,NA,NA,AC,RESERVA EXTRATIVISTA CHICO MENDES,120.5241,0,743d4eff-94cb-48a7-bd99-5ee64ff0468d,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200179,Capixaba,12,1,Amazônia
05ad98ab-4de0-400c-bfe9-0d721ad4f8f1,2004,86.43939404518134,86.43939404518134,0,13.546847364317296,0.01375859050135022,0,NA,NA,AC,RESERVA EXTRATIVISTA CHICO MENDES,120.5241,0,743d4eff-94cb-48a7-bd99-5ee64ff0468d,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200179,Capixaba,12,1,Amazônia
05ad98ab-4de0-400c-bfe9-0d721ad4f8f1,2005,85.83521736520376,85.83521736520376,0,14.151024044294882,0.01375859050135022,0,NA,NA,AC,RESERVA EXTRATIVISTA CHICO MENDES,120.5241,0,743d4eff-94cb-48a7-bd99-5ee64ff0468d,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200179,Capixaba,12,1,Amazônia
05ad98ab-4de0-400c-bfe9-0d721ad4f8f1,2006,85.83521736520376,85.83521736520376,0,14.151024044294882,0.01375859050135022,0,NA,NA,AC,RESERVA EXTRATIVISTA CHICO MENDES,120.5241,0,743d4eff-94cb-48a7-bd99-5ee64ff0468d,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200179,Capixaba,12,1,Amazônia
05ad98ab-4de0-400c-bfe9-0d721ad4f8f1,2007,86.34200758760228,86.34200758760228,0,13.644233821896377,0.01375859050135022,0,NA,NA,AC,RESERVA EXTRATIVISTA CHICO MENDES,120.5241,0,743d4eff-94cb-48a7-bd99-5ee64ff0468d,PC,Áreas Públicas,UCUS,Unidade de Conservação de Uso Sustentável,NA,N/A,1200179,Capixaba,12,1,Amazônia
