id_registry,year,treatment,treatment_registered,treatment_anticipation,treatment_832,treatment_875,treatment_963,treatment_977,treatment_981,treatment_1094,treatment_1112,treatment_1113,treatment_1115,treatment_1118,treatment_1147,treatment_1329,treatment_1382,treatment_1503,treatment_1571,treatment_1654,treatment_1686,treatment_1811,treatment_1953,treatment_2252,treatment_2373,treatment_2508,treatment_2551,treatment_2558,treatment_2566,Total_natural_formation,Forest_pctg,Non_Forest_Natural_pctg,Farming_pctg,Non_vegetated_area_pctg,Water_pctg,Not_Observed_pctg,registry,project_developer,project_name,project_type,saleable_credits_registered,credits_retired_all_time,total_buffer_pool_credits,estimated_annual_emission_reductions,project_description,methodology_version,state,project_status,start,end,crediting_period_term,certification_date,area_hectares,afolu,redd_type,public_or_indigenous_land,document_size_pages,gold_standard_ggc,vcs,ccb.silver,ccb.gold,ccb.biodiversity_gold,ccb.community_gold,ccb.climate_gold,ccb.no_distinction,ccb,ccb_development,fsc_certification,fsc_development,social_carbon,cdm,corsia,sdg,michael_greene_association,vcs_project_validator,legal_issues,legal_issues_._more_information,ccb_project_status,ccb_project_type,ccb_project_validator,ccb_standard_edition,proponent_information,auditor_site_visit_to_and_from_date,number_of_verifications_ccb,first_verification,second_verification,third_verification,fourth_verification,fifth_verification,sixth__verification,seventh_verification,treatment_start_year,certification_year,anticipation_year
832,2010,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.90210088915664,84.82112243709987,0.08097845205676786,14.548157762779224,0,0.5497160349046442,2.5313159494208544e-5,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2011,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.03264615128924,84.94778837717152,0.08485777411772831,14.426479966578462,0,0.5408738821322929,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2012,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.11913254544169,85.04301929773231,0.0761132477093718,14.345432215110874,0,0.5354352394474358,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2013,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.13561687853725,85.05465303048565,0.08096384805159981,14.33858111302644,0,0.5258020084363088,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2014,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.19983081989015,85.11723856822597,0.08259225166418155,14.269261500403577,0,0.5309076797062653,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2015,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.17128521111216,85.09183836657539,0.07944684453678104,14.312482513444996,0,0.5162322754428316,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2016,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.24435180493344,85.15193378421584,0.09241802071760516,14.250527222062534,0,0.5050956598445293,2.5313159494208544e-5,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2017,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.24778165959403,85.1467259409845,0.10105571860952932,14.24319656558653,0,0.5089964616599559,2.5313159494208544e-5,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2018,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.12373543521598,85.02035323417994,0.10338220103603717,14.359528516261047,0,0.516710735363482,2.5313159494208544e-5,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2019,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.93349395329999,84.82147421386993,0.11201973943005536,14.54550558299018,0,0.5209751505503379,2.5313159494208544e-5,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2020,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.713676023843135,84.60295223528344,0.11072378855969464,14.771282832449105,0,0.5150411437077707,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2021,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.86094550595806,83.73552633749064,0.12541916846742215,15.638221904955172,0,0.5008325890867642,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
832,2022,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.73603653496365,83.63702384281143,0.09901269215221432,15.827681915888142,0,0.4362815491482174,0,VERRA,CKBV Florestal Ltda,Cikel Brazilian Amazon REDD APD Project Avoiding Planned Deforestation,REDD+,2474650,1169718,753964,370000,Agriculture Forestry and Other Land Use,VM0007,PA,Registered,2007-07-19,2027-07-18,"1st, 19/07/2007 - 18/07/2027",2012-05-25,27434,REDD,APD,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1, 8, 10, 12, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2012,2005
875,2000,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.83137726799386,96.69352692116708,0.13785034682677522,2.2214418003368466,0,0.9471809316692816,0,VERRA,Florestal Santa Maria,FLORESTAL SANTA MARIA PROJECT,REDD+,8239076,3980411,1035046,997444,Agriculture Forestry and Other Land Use,VM0007,MT,Registered,2009-04-13,2039-04-12,"1st, 13/04/2009 - 12/04/2039",2012-05-04,71714,REDD,AUD,0,192,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,"3, 7, 8, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,https://santamariaproject.com/,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2012,2007
875,2001,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.1345693676964,95.99992015177854,0.1346492159178642,2.916591841116049,0,0.9488387911875432,0,VERRA,Florestal Santa Maria,FLORESTAL SANTA MARIA PROJECT,REDD+,8239076,3980411,1035046,997444,Agriculture Forestry and Other Land Use,VM0007,MT,Registered,2009-04-13,2039-04-12,"1st, 13/04/2009 - 12/04/2039",2012-05-04,71714,REDD,AUD,0,192,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,"3, 7, 8, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,https://santamariaproject.com/,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2012,2007
875,2002,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.60984660795916,93.47167072239588,0.13817588556327465,5.442457874567396,0,0.9476955174734624,0,VERRA,Florestal Santa Maria,FLORESTAL SANTA MARIA PROJECT,REDD+,8239076,3980411,1035046,997444,Agriculture Forestry and Other Land Use,VM0007,MT,Registered,2009-04-13,2039-04-12,"1st, 13/04/2009 - 12/04/2039",2012-05-04,71714,REDD,AUD,0,192,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,"3, 7, 8, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,https://santamariaproject.com/,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2012,2007
875,2003,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.77826300240542,90.6389477312644,0.13931527114102266,8.27247926754328,0,0.949257730051304,0,VERRA,Florestal Santa Maria,FLORESTAL SANTA MARIA PROJECT,REDD+,8239076,3980411,1035046,997444,Agriculture Forestry and Other Land Use,VM0007,MT,Registered,2009-04-13,2039-04-12,"1st, 13/04/2009 - 12/04/2039",2012-05-04,71714,REDD,AUD,0,192,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,"3, 7, 8, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,https://santamariaproject.com/,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2012,2007
875,2004,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.29319009139996,86.15371205089069,0.13947804050927234,12.77008950542687,0,0.9367204031731772,0,VERRA,Florestal Santa Maria,FLORESTAL SANTA MARIA PROJECT,REDD+,8239076,3980411,1035046,997444,Agriculture Forestry and Other Land Use,VM0007,MT,Registered,2009-04-13,2039-04-12,"1st, 13/04/2009 - 12/04/2039",2012-05-04,71714,REDD,AUD,0,192,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,"3, 7, 8, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,https://santamariaproject.com/,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2012,2007
875,2005,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.76786712927893,82.62264424169264,0.14522288758628357,16.297979503485436,0,0.9341533672356336,0,VERRA,Florestal Santa Maria,FLORESTAL SANTA MARIA PROJECT,REDD+,8239076,3980411,1035046,997444,Agriculture Forestry and Other Land Use,VM0007,MT,Registered,2009-04-13,2039-04-12,"1st, 13/04/2009 - 12/04/2039",2012-05-04,71714,REDD,AUD,0,192,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,"3, 7, 8, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,https://santamariaproject.com/,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2012,2007
875,2006,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.97610793437298,78.83527981972944,0.14082811464354134,20.076379913074643,0,0.9475121525523796,0,VERRA,Florestal Santa Maria,FLORESTAL SANTA MARIA PROJECT,REDD+,8239076,3980411,1035046,997444,Agriculture Forestry and Other Land Use,VM0007,MT,Registered,2009-04-13,2039-04-12,"1st, 13/04/2009 - 12/04/2039",2012-05-04,71714,REDD,AUD,0,192,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,"3, 7, 8, 13, 15",0,"Rainforest Alliance, Inc. (Rainforest Alliance)",NA,NA,NA,NA,NA,NA,https://santamariaproject.com/,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2012,2007
