id_registry,year,treatment,treatment_registered,treatment_anticipation,treatment_1094,treatment_1112,treatment_1113,treatment_1115,treatment_1118,treatment_1147,treatment_1329,treatment_1382,treatment_1503,treatment_1571,treatment_1654,treatment_1686,treatment_1811,treatment_1953,treatment_2252,treatment_2373,treatment_2508,treatment_2551,treatment_2558,treatment_2566,treatment_832,treatment_875,treatment_963,treatment_977,treatment_981,Total_natural_formation,Forest_pctg,Non_Forest_Natural_pctg,Farming_pctg,Non_vegetated_area_pctg,Water_pctg,Not_Observed_pctg,registry,project_developer,project_name,project_type,saleable_credits_registered,credits_retired_all_time,total_buffer_pool_credits,estimated_annual_emission_reductions,project_description,methodology_version,state,project_status,start,end,crediting_period_term,certification_date,area_hectares,afolu,redd_type,public_or_indigenous_land,document_size_pages,gold_standard_ggc,vcs,ccb.silver,ccb.gold,ccb.biodiversity_gold,ccb.community_gold,ccb.climate_gold,ccb.no_distinction,ccb,ccb_development,fsc_certification,fsc_development,social_carbon,cdm,corsia,sdg,michael_greene_association,vcs_project_validator,legal_issues,legal_issues_._more_information,ccb_project_status,ccb_project_type,ccb_project_validator,ccb_standard_edition,proponent_information,auditor_site_visit_to_and_from_date,number_of_verifications_ccb,first_verification,second_verification,third_verification,fourth_verification,fifth_verification,sixth__verification,seventh_verification,treatment_start_year,certification_year,anticipation_year
1094,2010,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.88013124941735,99.87292023373706,0.00721101568028125,0.0169260525266872,0,0.10294269805596996,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1094,2011,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.88093588347088,99.87876165004384,0.00217423342703596,0.01927100473306905,0,0.09979311179604863,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1094,2012,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.88564248012611,99.8820442808322,0.00359819929390928,0.01480924501654567,0,0.09954827485733686,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1094,2013,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.91607372543984,99.91004944073802,0.00602428470182644,0.00322765596514457,0,0.08069861859499966,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1094,2014,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.91594366271694,99.91362792769802,0.00231573501892,0.004366828658725,0,0.07968950862435352,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1094,2015,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.90920669835249,99.90700678223416,0.00219991611833075,0.00664517404781987,0,0.08414812759970831,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1094,2016,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.91608393752321,99.91222151303154,0.00386242449166967,0.00570901447165749,0,0.07820704800514486,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1094,2017,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.91567562081804,99.91305289134628,0.00262272947174736,0.01124947965352346,0,0.0730748995284626,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1094,2018,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.91876331599173,99.9122093605082,0.00655395548353148,0.01124947965352346,0,0.0699872043547506,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1094,2019,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.90920763141465,99.90542677124532,0.00378086016932454,0.01880334976547986,0,0.0719890188198674,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1094,2020,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.90004048674214,99.89607249446678,0.00396799227536493,0.03608080228478315,0,0.06387871097307213,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1094,2021,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.90977014052706,99.89490877756734,0.01486136295972413,0.03693518180496848,0,0.05329467766795674,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1094,2022,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.87009435048876,99.86426854009926,0.00582581038950087,0.04972116969245992,0,0.08018447981877971,0,VERRA,Multiple Proponents,Ecomapua Amazon REDD Project,REDD+,2071291,1222688,193846,72338,Agriculture Forestry and Other Land Use,VM0015,PA,Registered,2003-01-01,2032-12-31,"1st, 01/01/2003 - 31/12/2032",2013-03-06,86270,REDD,AUD,0,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,TÜV Rheinland (China) Ltd.,1,"Associação dos Moradores da Reserva Extrativista Mapuá (Amorema) apresentou à Justiça um protesto, solicitando que fosse interrompido o prazo para a adoção de medidas judiciais em relação ao projeto. 65% do projeto foi feito em RESEX. Agora seus advogados preparam-se para entrar com uma ação pedindo indenização contra as empresas. (apublica, 2021)",NA,NA,NA,NA,05.086.970/0001-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,2013,2001
1112,2000,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.83818107475149,99.82818276497296,0.00999830977853092,0.13126710777197534,0,0.0305518174765355,0,VERRA,Multiple Proponents,The Russas Project,REDD+,834128,306796,141293,120147,Agriculture Forestry and Other Land Use,VM0007,AC,Registered,2011-03-17,2041-03-16,"1st, 17/03/2011 - 16/03/2041",2014-05-15,41976,REDD,AUD,0,124,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,NA,0,Aster Global Environmental Solutions Inc.,NA,NA,Verification approval requested,Reduced Emissions from Deforestation and Degradation,Aster Global Environmental Solutions Inc.,CCB Second Edition,"CarbonCo, LLC",07-Nov-2018 to 13-Nov-2018,4,Aster Global Environmental Solutions Inc.,"Rainforest Alliance, Inc. (Rainforest Alliance)",Aster Global Environmental Solutions Inc.,Aster Global Environmental Solutions Inc.,NA,NA,NA,2011,2014,2009
