id,year,Forest,Non_Forest_Natural,Farming,Non_vegetated_area,Water,Not_Observed
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2005,437.3304822684877,123.79166153275946,0.3835011229675729,0,224.6885474620503,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2006,426.1707661224209,172.79659713244837,0.3835011229675729,0,186.84332800842824,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2007,424.97879164457845,124.82088557415408,0.3835011229675729,0,236.01101404456497,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2008,430.01399389446306,60.29286541728652,0.15489284254726954,0,295.7324402319682,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2009,444.00002765447425,111.83181346039056,0.15489284254726954,0,230.207458428853,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2010,464.7453806336125,149.31589339145648,0.3835011229675729,0,171.7494172382285,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2011,462.1677985276183,126.48526602084166,0.3835011229675729,0,197.15762671483753,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2012,456.3662684054725,154.3994854070952,0.15489284254726954,0,175.27354573115008,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2013,449.9275378824823,101.59486623638077,0.15489284254726954,0,234.5168954248547,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2014,449.2506257759087,105.41494357741976,0.15489284254726954,0,231.37373019038932,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2015,449.17436099216866,121.69747299111988,0.3835011229675729,0,214.93885728000896,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2016,447.98644893035816,159.08074055768157,0.3835011229675729,0,178.74350177525776,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2017,448.48628615752386,105.15696017601294,0.7005409405392129,0,231.85040511218904,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2018,449.84634457818174,123.33351796896386,0.7005409405392129,0,212.31378889858024,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2019,438.7663417636504,111.52316865356988,0.3835011229675729,0,235.5211808460772,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2020,448.82526844470704,125.5234017431103,0.3835011229675729,0,211.46202107548015,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2021,448.6196888062259,102.42640558475978,0.3835011229675729,0,234.7645968723118,0
0065420e-4a5a-4010-a4f8-1aaf3d426e1d,2022,467.499423412708,20.710198491811752,1.279016162530752,0,296.70555431921457,0
0081466c-7a89-41fa-8034-37f09df310ea,2000,767.5479694535852,5.050404965877533,1.2554770298302174,0,370.7091425775943,0
0081466c-7a89-41fa-8034-37f09df310ea,2001,762.1565753487766,3.050404965877533,1.0254411846399307,0,378.3305725275932,0
0081466c-7a89-41fa-8034-37f09df310ea,2002,756.7773813778431,0.184966504573822,0.08600792288780212,0,387.5146382215826,0
0081466c-7a89-41fa-8034-37f09df310ea,2003,768.4538243735105,0.27097442746162415,0,0,375.8381952259151,0
0081466c-7a89-41fa-8034-37f09df310ea,2004,781.3661411200546,0,0,0,363.19685290683265,0
0081466c-7a89-41fa-8034-37f09df310ea,2005,783.7999701146864,0,0,0,360.7630239122009,0
0081466c-7a89-41fa-8034-37f09df310ea,2006,773.1449982068398,0,0,0,371.4179958200475,0
0081466c-7a89-41fa-8034-37f09df310ea,2007,768.9162012628176,0,0,0,375.6467927640697,0
0081466c-7a89-41fa-8034-37f09df310ea,2008,766.8038516632176,0,0,0,377.7591423636695,0
0081466c-7a89-41fa-8034-37f09df310ea,2009,769.4620147376218,0.32221202552318573,0.09087131917476654,0,374.6878959445676,0
0081466c-7a89-41fa-8034-37f09df310ea,2010,767.8285616446183,0,0.09087131917476654,0,376.64356106309424,0
0081466c-7a89-41fa-8034-37f09df310ea,2011,775.1968342620776,0,0,0,369.3661597648097,0
0081466c-7a89-41fa-8034-37f09df310ea,2012,781.5287466375986,0,0,0,363.0342473892888,0
0081466c-7a89-41fa-8034-37f09df310ea,2013,784.5764160036006,0,0,0,359.9865780232867,0
0081466c-7a89-41fa-8034-37f09df310ea,2014,778.3498664275639,0.22811684012413025,0,0,365.9850107591992,0
0081466c-7a89-41fa-8034-37f09df310ea,2015,775.9259320852243,0.4278751779347658,0,0,368.2091867637282,0
0081466c-7a89-41fa-8034-37f09df310ea,2016,778.2215122339212,0.4278751779347658,0,0,365.9136066150313,0
0081466c-7a89-41fa-8034-37f09df310ea,2017,772.3375273403608,0.2950946260243654,0.08600792288780212,0,371.8443641376143,0
0081466c-7a89-41fa-8034-37f09df310ea,2018,770.6942739543401,0.2950946260243654,0.08600792288780212,0,373.487617523635,0
0081466c-7a89-41fa-8034-37f09df310ea,2019,769.241358679802,3.270194332115352,0,0,372.0514410149699,0
0081466c-7a89-41fa-8034-37f09df310ea,2020,776.3803681094096,0.3811025489121675,0,0,367.80152336856554,0
0081466c-7a89-41fa-8034-37f09df310ea,2021,777.1407919657313,2.356200503185391,0.20824551582336423,0,364.8577560421472,0
0081466c-7a89-41fa-8034-37f09df310ea,2022,785.0621137364897,2.5680438075214624,0.20824551582336423,0,356.7245909670528,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2000,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2001,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2002,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2003,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2004,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2005,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2006,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2007,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2008,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2009,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2010,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2011,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2012,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2013,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2014,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2015,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2016,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2017,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2018,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2019,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2020,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2021,21114.965614405344,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2022,21114.965614405344,0,0,0,0,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2000,121388.74468401856,1979.6007213294506,22452.75225068141,0,175.64870523517675,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2001,121473.67733438851,1980.6007213294506,22367.52093122656,0,174.94737432008333,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2002,121632.4597476762,1979.314645677805,22199.546162984203,0,185.42580492639172,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2003,121696.4991480676,1976.6007213294506,22142.583804580252,0,181.06268728729992,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2004,121825.831982323,1971.6007213294506,22019.230851417768,0,180.08280619439392,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2005,121886.3112526322,1969.6007213294506,21958.75158110856,0,182.08280619439392,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2006,121836.5495272153,1971.6007213294506,22006.49269631218,0,182.10341640767365,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2007,121956.22310829024,1972.6007213294506,21892.02504354801,0,175.89748809692173,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2008,122332.74377869091,1969.6007213294506,21522.5654006106,0,171.83646063362903,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2009,122538.99122153992,1966.6007213294506,21308.03654168818,0,183.11787670707056,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2010,122610.89882001736,1963.6007213294506,21254.625876380403,0,167.62094353740758,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2011,122728.4957111584,1966.6007213294506,21134.684870846348,0,166.96505793040342,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2012,122818.00458962438,1964.6007213294506,21046.897940829174,0,167.243109481602,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2013,122803.0698046085,1966.6007213294506,21054.832725845055,0,172.243109481602,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2014,122740.74685065325,1981.6007213294506,21100.148527391033,0,174.25026189089476,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2015,122839.58758223677,1980.9786776155233,21008.929839521425,0,167.25026189089476,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2016,122480.61110170431,1996.9786776155233,21352.906320053862,0,166.25026189089476,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2017,122270.433342293,2015.6798797696829,21544.33180053376,0,166.30133866817414,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2018,122642.82281481627,1995.6007213294506,21181.93496119675,0,176.3878639221257,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2019,122936.36344655756,1993.6007213294506,20890.39432945546,0,176.3878639221257,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2020,122927.39760779,2042.6007213294506,20865.59094344523,0,161.15708869994342,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2021,123078.48815864956,2002.6007213294506,20749.500392585654,0,166.15708869994342,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2022,122645.96678707033,792.5809530373663,22426.87245648623,0,131.32616467068874,0
013590df-2ac2-47c6-a61b-ecee7300de43,2000,0,92.98653367953376,0,0,128.4669086408103,5.0495597252156585
013590df-2ac2-47c6-a61b-ecee7300de43,2001,0,17.444593202788383,0,0,199.9770167801762,9.081392062595114
013590df-2ac2-47c6-a61b-ecee7300de43,2002,0,7.54496031999588,0,0,207.4643921108218,11.493649614742026
013590df-2ac2-47c6-a61b-ecee7300de43,2003,0,7.54496031999588,0,0,207.4643921108218,11.493649614742026
013590df-2ac2-47c6-a61b-ecee7300de43,2004,1.894744724035263,14.684277832508087,0,0,200.84258742642123,9.081392062595114
013590df-2ac2-47c6-a61b-ecee7300de43,2005,76.60514608735684,5.844508007634431,0,0,135.72662173956633,8.326726211002097
013590df-2ac2-47c6-a61b-ecee7300de43,2006,130.82961484009866,3.835125580895692,0,0,83.38236124068499,8.455900383880362
013590df-2ac2-47c6-a61b-ecee7300de43,2007,164.59546927374322,2.80359411239624,0,0,49.57911939173937,9.524819267680869
013590df-2ac2-47c6-a61b-ecee7300de43,2008,175.73210952442605,3.315580427646637,0,0,40.09482354670763,7.360488546779379
013590df-2ac2-47c6-a61b-ecee7300de43,2009,204.67869708698709,0,0,0,16.099133975803852,5.725170982768759
013590df-2ac2-47c6-a61b-ecee7300de43,2010,220.7778310627909,0,0,0,0,5.725170982768759
013590df-2ac2-47c6-a61b-ecee7300de43,2011,222.04794000100813,0,0,0,0,4.455062044551596
013590df-2ac2-47c6-a61b-ecee7300de43,2012,220.75135551404674,1.972195744514465,0,0,0,3.779450786998495
013590df-2ac2-47c6-a61b-ecee7300de43,2013,209.12688462075312,1.972195744514465,0,0,11.62447089329362,3.779450786998495
013590df-2ac2-47c6-a61b-ecee7300de43,2014,203.14781246718485,0,0,0,14.62447089329362,8.730718685081229
013590df-2ac2-47c6-a61b-ecee7300de43,2015,198.34306643542368,0,0,0,18.642053309828043,9.517882300307974
013590df-2ac2-47c6-a61b-ecee7300de43,2016,199.34306643542368,0,0,0,17.642053309828043,9.517882300307974
013590df-2ac2-47c6-a61b-ecee7300de43,2017,199.685037594405,0,0,0,16.62447089329362,10.193493557861077
013590df-2ac2-47c6-a61b-ecee7300de43,2018,201.66745517787055,0,0,0,14.642053309828045,10.193493557861077
013590df-2ac2-47c6-a61b-ecee7300de43,2019,201.66745517787055,0,0,0,14.642053309828045,10.193493557861077
013590df-2ac2-47c6-a61b-ecee7300de43,2020,201.66745517787055,0,0,0,14.642053309828045,10.193493557861077
013590df-2ac2-47c6-a61b-ecee7300de43,2021,198.685037594405,0,0,0,24.0385136641562,3.779450786998495
013590df-2ac2-47c6-a61b-ecee7300de43,2022,194.20193676289637,0,0,0,28.0385136641562,4.262551618507132
01433471-4b64-420b-9e52-b57ec7daea3c,2000,524478.2671115134,379.51847058162093,7262.687644088175,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2001,523695.4255669989,379.51847058162093,8045.529188602697,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2002,522610.82905746007,278.2135198675096,9231.430648855632,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2003,521740.6730530424,273.2135198675096,10106.58665327332,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2004,520501.08067096345,285.2135198675096,11334.17903535231,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2005,518109.55304823385,254.2135198675096,13756.70665808185,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2006,512719.7960878484,241.2135198675096,19159.463618467315,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2007,507328.472852216,217.2135198675096,24574.7868540997,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2008,506773.66068955546,218.2135198675096,25128.59901676023,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2009,507296.03435461165,219.2135198675096,24605.225351704037,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2010,506612.338049936,219.2135198675096,25288.921656379694,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2011,501029.61336274614,210.2135198675096,30880.64634356953,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2012,496785.33696088614,208.2135198675096,35126.92274542947,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2013,491825.315872681,214.2135198675096,40080.943833634745,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2014,488943.5532789433,228.2135198675096,42948.706427372366,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2015,484974.4711250403,233.2135198675096,46912.78858127534,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2016,480649.9697790298,231.2135198675096,51231.289927285914,0,8,0
01433471-4b64-420b-9e52-b57ec7daea3c,2017,478974.2573783788,239.2135198675096,52907.00232793688,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2018,477792.2201516367,232.2135198675096,54091.03955467897,0,5,0
01433471-4b64-420b-9e52-b57ec7daea3c,2019,477062.72455628525,234.2135198675096,54823.53515003035,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2020,472432.46510972467,247.2135198675096,59440.79459659099,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2021,471760.0483645216,247.2135198675096,60113.21134179407,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2022,469876.15850830235,209.83767364546657,62034.47704423535,0,0,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2000,1110591.9926521527,5591.01077190238,101.96028042398392,0,1819.864497942374,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2001,1110609.7207951585,5568.039850719724,108.20305860042572,0,1818.864497942374,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2002,1110585.8585186123,5575.039850719724,66.70168368518353,0,1877.2281494038075,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2003,1110635.8917716674,5544.915368296657,37.27961706928909,0,1886.7414453877032,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2004,1110654.2515211443,5557.390110679422,48.306896610185504,0,1844.879673987151,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2005,1110718.450991111,5511.390110679422,43.711918860673904,0,1831.2751817698488,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2006,1110710.9008571438,5497.369350769077,44.30316902697086,0,1852.2548254812032,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2007,1110677.9983268932,5524.369350769077,35,0,1867.4605247587792,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2008,1110694.6742791545,5515.498919971738,42,0,1852.655003294804,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2009,1110678.2313986442,5522.369350769077,66,0,1838.227453007818,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2010,1110683.9870850241,5540.915368296657,65,0,1814.9257491002688,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2011,1110726.8609835582,5519.915368296657,64,0,1794.0518505661644,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2012,1110704.521337836,5587.009303734158,41,0,1772.2975608506135,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2013,1110735.7015370887,5578.603964843307,37,0,1753.5227004890226,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2014,1110689.5713180613,5593.603964843307,37,0,1784.6529195164226,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2015,1110711.6130237163,5589.01077190238,19,0,1785.204406802532,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2016,1110736.3166866896,5588.01077190238,19,0,1761.500743829169,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2017,1110704.6476728392,5597.01077190238,32.03428017348051,0,1771.1354775060795,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2018,1110690.1244275623,5594.01077190238,35.03428017348051,0,1785.6587227829627,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2019,1110209.4761920932,5590.728447266374,498.25827180594206,0,1806.365291255516,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2020,1110189.5060062974,5623.027133435462,491.22399163246155,0,1801.0710710557073,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2021,1110188.7282719736,5628.494822772671,478.30437895437353,0,1809.3007287206024,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2022,1109443.4439151236,5153.17890480916,1633.1819205970096,0,1875.023461891327,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2000,1935.4704651452344,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2001,1935.4704651452344,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2002,1935.4704651452344,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2003,1935.4704651452344,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2004,1935.4704651452344,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2005,1929.486977733832,0,5.983487411402166,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2006,1929.486977733832,0,5.983487411402166,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2007,1929.486977733832,0,5.983487411402166,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2008,1935.4704651452344,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2009,1935.4704651452344,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2010,1934.2604645706456,0,1.2100005745887756,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2011,1925.8737153039988,0,9.596749841235578,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2012,1925.8737153039988,0,9.596749841235578,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2013,1933.6052983619015,0,1.8651667833328247,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2014,1934.0598009444516,0,1.410664200782776,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2015,1935.4704651452344,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2016,1935.4704651452344,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2017,1935.4704651452344,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2018,1935.4704651452344,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2019,1935.4704651452344,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2020,1928.822500057679,0,6.647965087555349,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2021,1928.822500057679,0,6.647965087555349,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2022,1935.4704651452344,0,0,0,0,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2000,99.65059585149129,16.52976218611002,2.0289471223950386,0,0.8551978170871735,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2001,99.60196586723167,16.884973138570782,1.861955627799034,0,0.7156083434820175,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2002,100.00064528758367,16.57902456074953,1.7692247852683067,0,0.7156083434820175,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2003,100.83456549445827,15.928068045526743,1.5862610936164856,0,0.7156083434820175,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2004,100.94976757864197,16.089518759399652,1.3096082955598831,0,0.7156083434820175,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2005,100.87973519812067,16.019518066197634,1.4496413692831993,0,0.7156083434820175,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2006,100.87973519812067,15.948552537709475,1.4496413692831993,0,0.7865738719701767,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2007,100.87973519812067,15.948552537709473,1.4496413692831993,0,0.7865738719701767,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2008,100.77312489251335,15.9222585298121,1.6535112112760544,0,0.7156083434820175,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2009,100.7730298380061,15.992385964840649,1.583478830754757,0,0.7156083434820175,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2010,100.87964014361341,15.99707221612334,1.401216745376587,0,0.7865738719701767,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2011,100.73415200809677,15.921420436352491,1.6223566606640816,0,0.7865738719701767,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2012,100.083195492874,16.663985401391983,1.5307482108473778,0,0.7865738719701767,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2013,100.18078690047105,16.89995316416025,1.1971890404820442,0,0.7865738719701767,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2014,100.32059817786057,16.50705585628748,1.3096082955598831,0,0.9272406473755836,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2015,100.36865332747539,16.43770980089903,1.401216745376587,0,0.8569231033325195,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2016,100.36340020621856,16.509213984012604,1.4762804433703425,0,0.7156083434820175,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2017,100.36340020621856,16.43889643996954,1.4762804433703425,0,0.7859258875250816,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2018,100.38534574980577,16.416919209063053,1.4762804433703425,0,0.7859575748443604,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2019,100.43935559714873,16.22336372733116,1.404162086546421,0,0.9976215660572052,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2020,100.4172516244157,16.52748092263937,1.404162086546421,0,0.7156083434820175,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2021,100.51016280079921,17.423397935926914,0.27401913702487946,0,0.8569231033325195,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2022,100.71962890053828,12.22404935583472,5.474591512233019,0,0.6462332084774971,0
022bcb22-b881-47c4-be26-c58b5316d271,2000,154.37438514770474,0,67.37510030774138,5.1976821585558355,0,0
022bcb22-b881-47c4-be26-c58b5316d271,2001,156.37438514770474,0,63.85320635197422,6.71957611432299,0,0
