id_registry,year,Forest Formation,Floodable Forest (beta),Wetland,Grassland,"River, Lake and Ocean",Pasture,Forest Plantation,Mining,Savanna Formation,Rocky Outcrop,Other Temporary Crops,Not_Observed,Urban Area,Palm Oil (beta),Mangrove,"Beach, Dune and Sand Spot",Hypersaline Tidal Flat,Sugar cane,Mosaic of Uses,Other non Vegetated Areas,Soybean
832,2015,306631.0004550072,0,0,0,11.891112157386488,501.86851160243896,0,0,0,0,0.7393033504486084,0,0,0,0,0,0,0,0,0,5.654073061421514
832,2016,306721.26216549904,0,0,0,11.891112157386488,412.346104461034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.654073061421514
832,2017,306734.52636688144,0,0,13.44468716531992,11.891112157386488,387.63721591330614,0,0,0,0,3.6540730614215136,0,0,0,0,0,0,0,0,0,0
832,2018,306740.0758110786,0,0,13.44468716531992,11.452139684241956,384.92762720829705,0,0,0,0,1.253190042451024,0,0,0,0,0,0,0,0,0,0
832,2019,306700.9501159236,0,0,13.44468716531992,11.452139684241956,418.8350231639379,0,0,0,0,6.471489241812378,0,0,0,0,0,0,0,0,0,0
832,2020,306670.23326597625,0,0.09032120555639268,13.44468716531992,11.452139684241956,449.3501178195038,0,0,0,0,6.582923328038305,0,0,0,0,0,0,0,0,0,0
832,2021,306601.5422229542,0,0.01203099638223648,13.44468716531992,11.412281324398464,518.1593094105228,0,0,0,0,0.10379346832633018,0,0,0,0,0,0,0,0,0,6.479129859711975
832,2022,306551.7957309064,0,0,13.44468716531992,14.155553271305507,565.2109502079293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.546533627901226
875,2000,809867.5955746761,0,0,49.05493923462927,327.15617265645415,1343.1374023510143,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
875,2001,809845.7664217716,0,0,49.05493923462927,346.6001865500584,1345.522541361861,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
875,2002,808596.4256088161,0,0,49.05493923462927,314.6718487376347,2626.791692129802,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
875,2003,808418.3016985157,0,0.02809026278555393,49.02684897184372,322.8787300745025,2796.708721093368,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
875,2004,808612.1376258165,0,0,49.05493923462927,209.95403029117733,2715.7974935758393,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
875,2005,808554.5024113669,0,0.02809026278555393,48.1436510682106,202.267034530174,2781.0029016900808,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0
875,2006,808038.5484435712,0,0.02809026278555393,56.1436510682106,314.0514450664632,3178.172458949499,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
875,2007,807891.8668187065,0,0,57.05493923462927,393.73844082746655,3244.283890149556,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
875,2008,808025.5644347956,0,0.02809026278555393,58.02684897184372,446.56353983748704,3056.7611750504,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
875,2009,808143.0509834262,0,0,58.05493923462927,513.563539837487,2871.2746264198795,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0
875,2010,808364.1710396197,0,0,56.17174133099616,421.6332754425239,2744.968032524921,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
875,2011,808606.5137137636,0,0.02809026278555393,57.1436510682106,391.5966287299525,2532.662005093647,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0
875,2012,808642.8606528204,0,0,56.05493923462927,500.7926631541922,2388.2358337088954,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0
875,2013,808644.7592205782,0,0.02809026278555393,55.02684897184372,621.9642622440588,2266.165666861227,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0
875,2014,808580.1605966461,0,0,54.1436510682106,725.118354895385,2228.5214863084257,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0
875,2015,808454.042729065,0,0,55.17174133099616,714.2388165227603,2364.4908019993454,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0
875,2016,808555.9463849205,0,0,56.05493923462927,513.701962076826,2462.240802686196,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0
875,2017,808764.9397294177,0,0,60.17174133099616,523.3938525870908,2237.4387655823957,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0
875,2018,808624.4223270805,0,0.02809026278555393,57.1436510682106,833.2758781458251,2072.074142360827,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
875,2019,808539.5138730961,0,0,59.1436510682106,893.7619622212369,2094.5246025326196,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
875,2020,808453.2517501148,0,0.02809026278555393,58.1436510682106,762.1265163116623,2313.394081160659,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
875,2021,808486.7447479847,0,0,58.05493923462927,756.0339645438362,2264.1104371550027,0,0,0,104,23,0,0,0,0,0,0,0,0,0,0
875,2022,808169.0459440551,0,0,55.59315615333617,874.7951645825524,2424.5098241271917,0,0,0,107,61,0,0,0,0,0,0,0,0,0,0
963,2000,400251.9789680186,824.1680203325286,382.85897763911635,7.528931140899658,1690.1627544079383,2394.4214762169236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2001,399916.0375244505,798.4351326863452,318.82609911169857,8,1691.5320501074602,2818.288321399998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2002,399188.9142979904,773.3914165946826,356.91643502842635,5,1736.1266231544723,3490.7703549879902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2003,398375.77990075614,798.9085350263103,403.6543690441176,11.703440725803375,1691.9108252752048,4269.162056928437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2004,397586.4638599571,770.8152940257623,551.3888927521184,0,1666.2860824189556,4976.164998602058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2005,396795.39930981945,719.2917911459863,575.2150568272918,1,1645.8073204596003,5814.405649503693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2006,396168.0849343239,727.5291658298283,409.1643022429198,1,1689.6005708415469,6555.7401545178145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2007,395895.423713835,722.1743411434054,443.2415644098073,1.6889906525611875,1664.2701441469762,6824.320373568218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2008,395789.2003382669,715.7603678880168,556.59202090092,1,1676.5991663105017,6811.967234389696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2009,395697.693123091,719.2060863105489,577.8179066497833,0,1693.7680678559627,6862.6339438486175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2010,395337.54143217986,678.8393952743991,590.9740973804146,2,1666.4555485475285,7275.308654373817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2011,394854.49582626217,628.3116476060732,631.0223952159286,0,1692.7552186351677,7744.534040036684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2012,393963.07742340985,622.0746855633242,576.6181262824684,3.303411766886711,1673.5049560094412,8712.540524724012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2013,392989.2714339861,772.6222853185518,381.4658043999225,0,1679.613922510871,9728.145681540556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2014,391768.7544245839,793.5136400656684,302.4801813149825,0,1686.1735699392084,11000.1973118522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2015,389940.5817347493,848.3898254828437,222.4415490415413,0,1692.4741809136394,12847.231837568645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2016,388462.8441621296,876.2695704894049,172.48675434687175,0,1684.811970795614,14354.70666999447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2017,387458.5961190316,899.3661081017835,139.4299739357084,0,1690.8116593538944,15362.915267332995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2018,386407.14087642386,854.9111748160703,180.3591141849756,1,1682.0323332763437,16425.675629054735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2019,383602.3569417325,761.9711230369194,170.19896589778364,0,1674.8034965015177,19341.788600587268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2020,381770.632663981,721.2338481815441,162.96523207335122,0,1673.822340594692,21222.46504292542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2021,376236.514331412,684.3991864891632,237.095167580992,3,1741.023934130666,26649.08650814315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2022,369932.2774646789,740.0207601706406,299.630421787806,26.83546754717827,1758.6354561074113,32793.71955746404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2000,2098938.3330934565,71905.19461139292,631.9068751439336,0,4060.1914790890314,2840.534072598908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2001,2099230.776587394,72196.4970464264,665.6433128843528,19,3797.3751787856727,2466.8680061907507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2002,2099148.3832512726,72326.7662825382,732.1649757520645,24,3873.707726504868,2271.137895613443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2003,2098543.166877884,72236.22727312177,626.4320528500248,0,3862.313156832187,3108.0207709933165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2004,2098284.3490573675,72201.64912740287,685.1502484408556,12,3755.766734165375,3437.244964304613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2005,2097932.58186999,72191.87622175648,671.6843597011757,86,3749.5732702685327,3744.444409964839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2006,2097328.0907946276,72242.2435140943,696.1925444414956,38,3568.416275555528,4503.217002962017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2007,2096934.6238188,72164.13926704008,685.7583752420614,7,3549.4944028309965,5035.144267767901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2008,2095448.2788135265,72254.87714878714,604.3260153068695,125,3365.265807174149,6578.412346886704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2009,2094488.4530208353,72208.66780392936,495.9290448057,222.46606242656708,3429.304681056771,7531.339518627385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2010,2094003.6832939768,72287.63058954001,582.4533408334828,163.1073155812919,3390.8308062057386,7948.454785543727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2011,2093807.1145972984,72271.59600153926,737.8143933084793,84.59629833698273,3245.970591596515,8229.068249601463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2012,2094050.2463860896,72373.79973062917,908.801299634506,39.7593735831324,3163.4903944879215,7840.062947256931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2013,2094096.691686598,72501.03597182222,826.8160465870169,97,3159.76487619628,7694.851550477531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2014,2094126.2561421588,72702.63366777002,682.3759419806884,15,3028.726041622048,7821.168338149528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2015,2093816.6852257017,72708.81284114132,740.4109879634925,0,2976.7650802042726,8133.485996670381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2016,2093693.3856466117,72817.79202129578,704.4994121180498,0,2830.6749389666466,8329.80811268928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2017,2093032.3347140984,72829.0212326736,696.5701783303521,0,2790.131965531587,9028.102041047196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2018,2092720.363279177,72783.89738459671,902.6564525121177,0,2576.033923257391,9393.209092137537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2019,2093637.26773864,72994.33531121672,687.8937863035244,5,2666.0658067576564,8385.597488763407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2020,2092776.0332500043,73035.39455009895,712.8492930174107,64.3404968008399,2573.6849261416187,9213.857615617815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2021,2093101.042263673,73094.5100852708,757.0095055792772,0,2541.3111511604416,8882.287125997726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2022,2083401.2522760592,72922.72132599706,585.6767573022953,42,2753.1619932434655,18671.347779079108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2000,1270860.2263732671,96504.48631688612,5033.574135924748,18,2332.6487819600766,3803.0636362060905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2001,1270589.871290302,96557.81083112936,4927.8102694983245,17,2276.318165884066,4183.188687430229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2002,1270552.1012708766,97217.075981602,4870.709987356386,7,2282.5710181158015,3622.540986293461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2003,1269924.8006080077,97562.48143840717,4622.5765264106885,7,2291.945819117525,4143.194852301094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2004,1269153.0672103409,97048.56396514105,4878.276830645802,5,2222.787075776974,5244.304162339482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2005,1268628.3879274947,97639.88875454538,4561.583155734988,5,2263.8617550641816,5453.277651404962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2006,1267868.1533396489,98034.7178734668,4304.734257877106,0,2202.06883692858,6142.324936322868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2007,1267136.21751545,97662.837700308,4474.099185221421,0,2203.7946438793756,7075.050199385383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2008,1266025.396171432,97019.38193721666,4802.571454298275,20,2185.2632439244803,8499.386437372887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2009,1263207.0841439276,94697.45483398944,5133.666271336813,500,2173.2148464773363,12840.579148513149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2010,1261856.931845065,94374.35082333728,5007.777522445191,517,2229.074503733095,14566.864549663733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2011,1262011.5937398558,94803.10039376644,5495.9336062860675,79,2143.480931006778,14018.890573329176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2012,1262579.7887237736,95439.40719216628,5191.6237294504535,14,2138.2388528706965,13188.940745983216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2013,1263163.7964370183,96632.36189119864,4713.364959503277,41,2112.5319834056013,11888.94397311838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2014,1261284.079412374,96109.93099509492,4818.132846544555,69,1960.7002367465052,14310.155753484343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2015,1259514.8888785182,95993.4620269631,4791.160687431984,65,1938.1141346501413,16249.37351668079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2016,1258380.3731233077,96379.53352572516,4558.063169677043,74,1851.551384621666,17308.47804091283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2017,1257594.9724172046,96584.64508546816,4365.840317160881,87,1844.813430838471,18074.727993572073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2018,1253548.7838299663,95912.96466353166,4579.039273839895,109,1695.3481213022992,22706.863355603942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2019,1253052.0038627463,96194.0110862157,4551.788560401881,91,1772.309458723607,22885.8862761567,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
981,2020,1255087.782195995,97310.62625831016,4656.363123800533,67,1665.5609079356311,19759.6667582026,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
981,2021,1254226.5832519538,97898.18974560304,4196.3785206323955,79,1678.4270098860384,20473.42071616894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2022,1253819.4048663862,97150.80962241096,4423.615566511318,70,1819.2320832700448,21196.937105665624,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0
1094,2000,693660.1883122742,406286.61828929005,156,12,1689.554231922611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2001,693672.3372214369,406334.8638122512,146,11,1640.159799798737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2002,693677.7963828824,406292.2650346257,166,5,1663.2994159787445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2003,693699.2149640576,406436.499886918,171.84127488732338,6,1483.804707623956,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2004,693688.1127860427,406432.9454998127,181.41689224541187,6,1475.885655385962,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2005,693671.8089057736,406396.7362181013,189.1528831869364,3,1517.662826425079,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2006,693662.6438245352,406370.997662342,232.00095159001648,0,1499.7183950196518,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2007,693645.3532687011,406404.8102618059,173.8056034296751,0,1525.391699550153,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2008,693599.8333415277,406440.1227239881,234.816151663661,1,1397.5886163073042,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2009,693508.6628404178,406310.52993540536,282.7548731099814,10,1422.4131845536208,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2010,693477.8164269138,406267.0366367263,266.3321186453104,10,1446.1756512013994,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2011,693499.043542739,406404.30810113373,199.27485406398773,8,1403.734335550052,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2012,693565.3724122397,406397.30299581337,207.27485406398773,8,1413.4105713697531,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2013,693698.0833485703,406637.0750994243,262.9297810662538,10,1107.2726044259496,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2014,693669.3451827449,406676.6603136812,217.15865505792317,30,1078.1966820027808,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2015,693626.5707614105,406646.85615067167,198.44149100221696,34,1131.492430402439,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2016,693659.4027048759,406696.3268050087,231.23604680225253,21,1054.395276799885,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2017,693615.3455964416,406773.4592753622,202.20141273364425,21,986.3545489493988,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2018,693611.9342270126,406775.45701305626,263.1982623990625,16,931.7713310190009,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2019,693543.050755677,406752.5131895795,205.0852257888764,29,979.7116624413854,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2020,693436.257198365,406754.4203914975,234.45531040988865,24,868.2279332142887,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2021,693392.8940385665,406720.6957378241,426.712232293532,15,730.0588248027295,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2022,693156.9222632407,406498.78188309737,225.41033511845308,10,1167.2463520302942,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2000,477655.1479018284,418.5547896713783,24.537982206659308,174.4212078268174,389.7199063670623,1668.1508354630787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2001,477497.989317033,422.37735409446253,49.026261176781645,176.4951275496278,357.8865104421775,1826.758053067373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2002,477331.43973601144,425.138345190297,38.24257369815177,176.1276300495956,378.45797802544166,1981.126360388473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2003,477385.27319095423,424.9025596209635,26.2184564222116,192.06160893500785,393.7729214310448,1908.303885999935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2004,477392.20939418115,424.4663188882936,95.2829144897405,170.1293917542789,321.9169666670996,1926.527637382837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2005,477317.7966601378,425.3800198823978,74.14511499390937,148.97020261944272,325.2989413441892,2038.9416843856293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2006,477270.7308539166,422.38647066213383,67.92165459436364,148.65118064940907,349.4943690758,2071.3480944650787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2007,477175.2722142965,422.0686827094127,92.5199594721198,144.6094598399941,346.30271350655585,2149.7595935388076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2008,477025.5928386792,421.9619725660254,58.074359997974625,143.44822183740325,407.2659706884797,2274.1892595943063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2009,476784.0443209314,419.356920601504,121.93628323437451,137.88957254518755,358.85953612362846,2508.445989927277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2010,476387.57530098385,419.36564846493496,155.44075335455864,130.9847292297054,364.14291349070027,2873.0232778396457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2011,476274.07525241,419.7498922373001,173.7563716150894,116.13740260829218,377.3534999007161,2969.4602045919746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2012,476029.7795977164,420.336358221883,244.48124606055944,109.29444713890553,305.9529219103594,3220.688052315265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2013,475486.7083897902,420.2444013447334,195.12063040724024,123.09177351556718,318.30253677444233,3787.0648915311904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2014,475018.53134214313,418.85662633430405,114.4250079235062,156.18138415832072,361.3257680074468,4261.212494796666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2015,474780.4358070667,420.2223973320165,144.26033032877604,147.66656641755253,370.2379483650595,4467.709573853295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2016,474722.04493879125,422.0409314335506,153.34809744081576,159.63296944391914,276.73147269901636,4596.734213554824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2017,474937.45379824407,421.0395130877099,76.0692698933417,161.0018749695737,355.1998137055936,4379.768353463092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2018,475267.990218495,424.0594693188272,141.70266973334947,240.7693867722992,295.83852071839846,3960.172358325508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2019,475375.1678916901,423.35441264032346,93.86082535577587,281.6658429990057,352.62942155661057,3803.854229121643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2020,475313.0080636121,436.98374247818214,129.68418744609517,258.0914680408314,309.08539612494695,3883.679765661247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2021,474665.78736128326,436.1437646808867,164.859268851651,254.36661576060575,308.28273532227666,4501.092877464718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,2022,474216.8939484378,430.52789531525417,77.03192745614797,277.43650987627916,383.2961872384714,4945.346155039428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2000,323957.6255010549,407.91720652376534,22.684829983860254,5.395955253392458,188.0550262854449,2881.946862699084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2001,323739.41139551497,419.2051966557629,23.162995163351297,32.317944545298815,153.8287143227426,3095.6991355983464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2002,323365.90469069604,420.512864212913,25.69375490024686,33.43188988044858,150.03402754708804,3468.0481545637285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2003,323442.9930051955,421.31207099132007,39.12906976416707,35.39626740291715,152.66546136578108,3372.1295070807373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2004,323531.50598671834,431.4252955237753,24.347747257445008,44.1809108145535,151.4954817674079,3280.6699597189127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2005,323244.342930043,433.654097778548,28.791991619953482,43.0117829926312,144.3872339373629,3569.437345428943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2006,323093.6473004947,431.5403449105215,36.99658369887766,45.69001795724034,142.67977770997095,3713.07135702911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2007,322792.07762822,427.1644252704573,47.17350196708139,43.58315767720342,153.2285807414155,4000.3980879242663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2008,322312.9168338157,415.7544508444262,47.2768115388244,33.231273490935564,179.366687509435,4475.079324601138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2009,321457.9072260423,415.4986372904968,44.97739874441322,34.34191622212529,191.9956453037448,5318.904558197404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2010,320521.6230516135,416.94660619070055,70.59249562639889,31.122045535594225,188.7929833498783,6234.548199484399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2011,320205.31270446576,415.42106086184504,68.3428879609346,48.67399119026959,196.08778210775927,6529.786955213867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2012,319828.87161694415,419.12754957546713,94.19590125847752,37.5325372107327,212.35124932276085,6871.54652748885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,2013,318948.48647194786,402.1200579421711,69.51430509109196,26.08985717967153,247.1900198731746,7770.224669766491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
