id,year,Forest_pctg,Non_Forest_Natural_pctg,Farming_pctg,Non_vegetated_area_pctg,Water_pctg,Not_Observed_pctg
00865e95-3ad2-41ed-915e-aa6504f37fba,2004,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2005,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2006,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2007,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2008,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2009,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2010,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2011,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2012,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2013,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2014,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2015,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2016,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2017,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2018,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2019,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2020,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2021,100,0,0,0,0,0
00865e95-3ad2-41ed-915e-aa6504f37fba,2022,100,0,0,0,0,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2000,83.1448287098438,1.3559211219892444,15.378940154681764,0,0.12031001348519045,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2001,83.20300305446912,1.3566060687602675,15.320561237631141,0,0.11982963913947865,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2002,83.31176055574574,1.3557251753953816,15.205507462510218,0,0.1270068063486573,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2003,83.35562413626207,1.3538662816761757,15.16649127905158,0,0.12401830301016824,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2004,83.44421024347255,1.3504415478210612,15.082001072086795,0,0.12334713661959586,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2005,83.48563532438466,1.3490716542790153,15.040575991174682,0,0.1247170301616417,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2006,83.45155119123983,1.3504415478210612,15.073276113878434,0,0.12473114706067776,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2007,83.53352122417385,1.351126494592084,14.99487186473104,0,0.12048041650302851,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2008,83.79141784158818,1.3490716542790153,14.741811675277786,0,0.1176988288550108,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2009,83.93268636159932,1.3470168139659464,14.594870826067638,0,0.12542599836708057,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2010,83.98193923898847,1.344961973652878,14.558287363326894,0,0.11481142403176202,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2011,84.06248684985785,1.3470168139659466,14.476134158873103,0,0.1143621773030841,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2012,84.12379566714102,1.3456469204239008,14.416004784619824,0,0.11455262781525548,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2013,84.11356613436847,1.3470168139659466,14.421439689995214,0,0.11797736167037008,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2014,84.07087822829621,1.3572910155312903,14.452478601940443,0,0.11935215423206601,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2015,84.13857886823989,1.3568649486980007,14.38999865622721,0,0.11455752683490558,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2016,83.89269908702602,1.3678240970343674,14.62560423587573,0,0.11387258006388269,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2017,83.74873850937641,1.380633425064106,14.756720500621947,0,0.11390756493755444,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2018,84.00380547614415,1.366880270325611,14.508497955689148,0,0.12081629784108966,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2019,84.20486518401937,1.3655103767835652,14.308808141355971,0,0.12081629784108966,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2020,84.198724061706,1.3990727685636881,14.29181914219783,0,0.11038402753248007,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2021,84.30221304664934,1.3716748977227717,14.212303294240291,0,0.11380876138759465,0
0103a6c6-db1f-4637-aee3-419ca5a44f83,2022,84.00595892978774,0.5428757645572102,15.361213873213039,0,0.08995143244201213,0
013590df-2ac2-47c6-a61b-ecee7300de43,2000,0,41.053113133056875,0,0,56.7175302228312,2.2293566441119266
013590df-2ac2-47c6-a61b-ecee7300de43,2001,0,7.701705074654821,0,0,88.28890344683028,4.009391478514907
013590df-2ac2-47c6-a61b-ecee7300de43,2002,0,3.331064158910466,0,0,91.5945441063477,5.074391734741841
013590df-2ac2-47c6-a61b-ecee7300de43,2003,0,3.331064158910466,0,0,91.5945441063477,5.074391734741841
013590df-2ac2-47c6-a61b-ecee7300de43,2004,0.8365207996908344,6.483038944249593,0,0,88.67104877754467,4.009391478514907
013590df-2ac2-47c6-a61b-ecee7300de43,2005,33.820808287542334,2.580322536501677,0,0,59.922659087876355,3.6762100880796384
013590df-2ac2-47c6-a61b-ecee7300de43,2006,57.76065379203366,1.6931897353502978,0,0,36.81291660051072,3.7332398721053193
013590df-2ac2-47c6-a61b-ecee7300de43,2007,72.66811820915109,1.2377734895682813,0,0,21.888945817047862,4.2051624842327735
013590df-2ac2-47c6-a61b-ecee7300de43,2008,77.58489200468902,1.4638130169152144,0,0,17.701674231515398,3.249620746880371
013590df-2ac2-47c6-a61b-ecee7300de43,2009,90.36467297939707,0,0,0,7.107691213984708,2.5276358066182167
013590df-2ac2-47c6-a61b-ecee7300de43,2010,97.47236419338178,0,0,0,0,2.527635806618217
013590df-2ac2-47c6-a61b-ecee7300de43,2011,98.03311125931324,0,0,0,0,1.9668887406867512
013590df-2ac2-47c6-a61b-ecee7300de43,2012,97.46067536431326,0.8707150575062886,0,0,0,1.6686095781804613
013590df-2ac2-47c6-a61b-ecee7300de43,2013,92.32852665621117,0.8707150575062886,0,0,5.13214870810208,1.6686095781804613
013590df-2ac2-47c6-a61b-ecee7300de43,2014,89.68879468817057,0,0,0,6.456634464541003,3.854570847288416
013590df-2ac2-47c6-a61b-ecee7300de43,2015,87.56752212737922,0,0,0,8.23037802654744,4.202099846073347
013590df-2ac2-47c6-a61b-ecee7300de43,2016,88.00901737952552,0,0,0,7.788882774401132,4.202099846073347
013590df-2ac2-47c6-a61b-ecee7300de43,2017,88.15999602258675,0,0,0,7.3396249688336175,4.500379008579638
013590df-2ac2-47c6-a61b-ecee7300de43,2018,89.03522397345816,0,0,0,6.46439701796221,4.500379008579639
013590df-2ac2-47c6-a61b-ecee7300de43,2019,89.03522397345816,0,0,0,6.46439701796221,4.500379008579639
013590df-2ac2-47c6-a61b-ecee7300de43,2020,89.03522397345816,0,0,0,6.46439701796221,4.500379008579639
013590df-2ac2-47c6-a61b-ecee7300de43,2021,87.71850077044043,0,0,0,10.612889651379101,1.6686095781804613
013590df-2ac2-47c6-a61b-ecee7300de43,2022,85.73923303843621,0,0,0,12.378870659964331,1.8818963015994579
01433471-4b64-420b-9e52-b57ec7daea3c,2000,98.56382031904617,0.07132190728927333,1.3648577736645544,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2001,98.4167029680132,0.07132190728927333,1.511975124697535,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2002,98.2128776006179,0.05228393453473686,1.7348384648473616,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2003,98.04935147294572,0.05134429769466461,1.8993042293596194,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2004,97.81639813917083,0.053599426110838,2.130002434718312,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2005,97.36696464749744,0.04777367770239006,2.5852616748001767,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2006,96.35408180769463,0.045330621918202224,3.600587570387165,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2007,95.34090462190709,0.04082036508585543,4.618275013007053,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2008,95.23664023243589,0.04100829245386988,4.722351475110235,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2009,95.33480854042996,0.04119621982188433,4.623995239748149,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2010,95.20632329337107,0.04119621982188433,4.752480486807051,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2011,94.15717653655818,0.03950487350975428,5.803318589932058,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2012,93.35956084323081,0.03912901877372539,6.601310137995464,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2013,92.42743713482822,0.04025658298181209,7.5323062821899605,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2014,91.88587507534461,0.04288756613401438,8.071237358521364,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2015,91.13997591272852,0.043827202974086626,8.8161968842974,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2016,90.32728375679781,0.04345134823805773,9.627761476020025,0,0.0015034189441155968,0
01433471-4b64-420b-9e52-b57ec7daea3c,2017,90.01237153579429,0.044954767182173325,9.942673697023535,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2018,89.79023439087754,0.04363927560607218,10.165186696676304,0,9.39636840072248e-4,0
01433471-4b64-420b-9e52-b57ec7daea3c,2019,89.65314220366504,0.04401513034210109,10.302842665992868,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2020,88.78298973264884,0.04645818612628892,11.170552081224862,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2021,88.65662422351399,0.04645818612628892,11.296917590359719,0,0,0
01433471-4b64-420b-9e52-b57ec7daea3c,2022,88.30258976120558,0.039434241718467565,11.65797599707594,0,0,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2000,99.32807413394798,0.5000435228323855,0.009119026933092276,0,0.1627633162865572,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2001,99.32965968680124,0.497989071353128,0.009677362611373742,0,0.1626738792342544,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2002,99.32752551512571,0.4986151307192479,0.005965601972439376,0,0.16789375218259545,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2003,99.33200034179607,0.49592088580918003,0.003334179061655926,0,0.16874459333307956,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2004,99.33364238367032,0.4970365899961318,0.0043204264387131375,0,0.16500059989483876,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2005,99.33938419502356,0.4929224855902011,0.003909465173399674,0,0.1637838542128463,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2006,99.33870893329703,0.49166851015277396,0.003962344845446839,0,0.1656602117047537,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2007,99.33576622797811,0.4940833105649507,0.0031302968305994662,0,0.16702016462634353,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2008,99.3372576759927,0.4932899653817804,0.0037563561967193606,0,0.16569600242879912,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2009,99.33578707322849,0.493904436460345,0.005902845451987566,0,0.1644056448591801,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2010,99.33630184485229,0.4955631375999687,0.0058134083996847245,0,0.16232160914805527,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2011,99.34013635995791,0.49368495950160896,0.005723971347381882,0,0.16045470919309635,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2012,99.33813836789504,0.49968564331453635,0.0036669191444165194,0,0.1585090696459955,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2013,99.3409270330064,0.49893389458053206,0.003309170935205151,0,0.1568299014778573,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2014,99.33680128219451,0.5002754503650747,0.003309170935205151,0,0.1596140965052098,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2015,99.33877262737602,0.49986464872777997,0.0016993039937539965,0,0.1596634199024619,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2016,99.34098205017344,0.4997752116754771,0.0016993039937539965,0,0.15754343415734431,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2017,99.33814966692532,0.5005801451462027,0.002865051591359468,0,0.1584051363371301,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2018,99.33685075067788,0.5003118339892942,0.003133362748267994,0,0.15970405258456571,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2019,99.29386298930297,0.5000182725491489,0.04456275111583166,0,0.16155598703205784,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2020,99.29207691475145,0.5029069718333666,0.04393362583204324,0,0.16108248758314478,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2021,99.29200735648602,0.5033959858505942,0.042778133757220616,0,0.16181852390615445,0
0155cbc2-12be-49df-8101-81b900b0cb0d,2022,99.22535132048196,0.4608851312353184,0.14606697685249057,0,0.1676965714302303,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2000,100,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2001,100,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2002,100,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2003,100,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2004,100,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2005,99.69085100913937,0,0.30914899086063685,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2006,99.69085100913937,0,0.30914899086063685,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2007,99.69085100913937,0,0.30914899086063685,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2008,100,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2009,100,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2010,99.93748287063126,0,0.06251712936874908,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2011,99.50416449054337,0,0.4958355094566351,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2012,99.50416449054337,0,0.4958355094566351,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2013,99.90363238205276,0,0.09636761794723982,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2014,99.92711517813439,0,0.07288482186561923,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2015,100,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2016,100,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2017,100,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2018,100,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2019,100,0,0,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2020,99.65651942474584,0,0.3434805752541668,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2021,99.65651942474584,0,0.3434805752541668,0,0,0
017751bc-43b5-49c2-a1ff-b70995b476ee,2022,100,0,0,0,0,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2000,83.69463052365083,13.88303127531765,1.7040739025178246,0,0.7182642985137009,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2001,83.65378712948743,14.181366164036863,1.563820938434864,0,0.6010257680408337,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2002,83.98863035344036,13.924405802072274,1.4859380764465386,0,0.6010257680408337,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2003,84.68902399388172,13.377679868694733,1.332270369382716,0,0.6010257680408337,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2004,84.7857800221716,13.513279236966556,1.0999149728210305,0,0.6010257680408337,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2005,84.72696116451863,13.454486992887315,1.2175260745532306,0,0.6010257680408337,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2006,84.72696116451863,13.394884402095148,1.2175260745532306,0,0.6606283588330012,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2007,84.72696116451863,13.394884402095148,1.2175260745532306,0,0.6606283588330012,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2008,84.63742120681364,13.372800567501361,1.3887524576441626,0,0.6010257680408337,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2009,84.63734137235008,13.43169925961789,1.3299335999912005,0,0.6010257680408337,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2010,84.72688133005505,13.435635152487317,1.1768551586246327,0,0.6606283588330012,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2011,84.6046886262022,13.372096668825725,1.362586346139066,0,0.6606283588330012,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2012,84.05796269282467,13.995762788006866,1.2856461603354632,0,0.6606283588330011,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2013,84.1399278504971,14.193947601169599,1.0054961895002985,0,0.6606283588330012,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2014,84.25735266972843,13.863960662956456,1.0999149728210305,0,0.7787716944940767,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2015,84.29771327126227,13.805718236662704,1.1768551586246327,0,0.7197133334504008,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2016,84.2933012751379,13.865773233177778,1.2398997236434808,0,0.6010257680408337,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2017,84.2933012751379,13.806714872134101,1.2398997236434808,0,0.6600841290845095,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2018,84.31173291768333,13.788256616014966,1.2398997236434808,0,0.6601107426582333,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2019,84.35709475600835,13.625693066936742,1.179328894369703,0,0.8378832826852001,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2020,84.33853005185192,13.881115285737541,1.1793288943697031,0,0.6010257680408337,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2021,84.4165643727959,14.63357885874719,0.2301434350065025,0,0.7197133334504008,0
0199827b-2ba8-4e35-bbef-b730c12504b7,2022,84.5924909457892,10.266745377660962,4.59800475821641,0,0.5427589183334334,0
022bcb22-b881-47c4-be26-c58b5316d271,2000,68.02216867067008,0,29.687570466768204,2.2902608625617207,0,0
022bcb22-b881-47c4-be26-c58b5316d271,2001,68.90343104597395,0,28.13571415025436,2.9608548037717006,0,0
022bcb22-b881-47c4-be26-c58b5316d271,2002,72.36985674537469,0,24.669288450853607,2.9608548037717006,0,0
022bcb22-b881-47c4-be26-c58b5316d271,2003,75.54809214501947,0,21.491053051208826,2.9608548037717006,0,0
