id_registry,year,Forest,Non_Forest_Natural,Farming,Non_vegetated_area,Water,Not_Observed
1112,2001,8808195.317112884,15650.639961831212,37690.775602288726,517.3922406454803,38978.80753896524,0
1112,2002,8804529.909826256,16122.18790184287,40418.909098826654,506.03766483980144,39455.88796484763,0
1112,2003,8803209.331967272,14634.467904868889,40508.698576900795,516.7190320582959,42163.71497551267,0
1112,2004,8802440.944595527,17321.14219217911,41141.821879097755,529.4747627262623,39599.54902708404,0
1112,2005,8798473.491018848,17582.729012201264,45927.454089616906,594.1130440689521,38455.14529187891,0
1112,2006,8795762.92374988,18345.139208162145,48473.62805607518,630.0866491652923,37821.15479333042,0
1112,2007,8791170.972968454,19812.992190066856,51826.54729687375,643.140508157936,37579.27949306172,0
1112,2008,8783491.542398311,18859.437054562673,57819.28869834109,594.452046626051,40268.21225877221,0
1112,2009,8770279.706024332,19250.776799050676,70175.57865788878,596.6571146815913,40730.213860660275,0
1112,2010,8757151.743450217,21617.76149536802,83174.13879219066,646.5350160279268,38442.7537028096,0
1112,2011,8749824.308685014,23132.305299301617,88759.46696029445,648.2696140051776,38668.5818979985,0
1112,2012,8742657.823365968,26570.119136836318,94204.42350220156,679.8139379003042,36920.752513708256,0
1112,2013,8729602.089939414,21118.159724519697,109559.31184076978,745.8576768000567,40007.51327510889,0
1112,2014,8717635.353617394,20180.30155241456,122074.36145825549,819.4419813889036,40323.47384716045,0
1112,2015,8707650.959492732,21739.910338117148,130346.06785687697,849.5643188973845,40446.4304499898,0
1112,2016,8697894.210915523,26533.01541730026,142017.03752310248,864.9051774412583,33723.76342324691,0
1112,2017,8697673.87128609,21772.301166446323,141712.55453525725,845.3538077283956,39028.85166108954,0
1112,2018,8701653.842704313,27877.389236394996,136198.74129909324,859.2622919489004,34443.6969248635,0
1112,2019,8698962.745884297,26562.414491617084,136908.44233553667,854.1878553698845,37745.14188979204,0
1112,2020,8693303.981155235,29178.462015518184,142477.42258001276,876.1406778764285,35196.92602797148,0
1112,2021,8675441.400512798,33016.900775690316,158015.72110384022,860.3640541076966,33698.546010178776,0
1112,2022,8664160.019881347,22441.783312130734,175663.83028956657,905.6984809866481,37861.60049258241,0
1113,2000,3316851.937522154,741.8892013188688,33963.60152800979,9.665129743516445,4826.3327511146,0
1113,2001,3313674.731935714,612.3953840625036,37183.22477098285,11.665129743516445,4911.408911837509,0
1113,2002,3309380.8580369973,720.5170250979281,41325.32540630026,11.665129743516445,4955.0605342016315,0
1113,2003,3305298.0128924386,945.1444861985292,45236.490587209424,11.665129743516445,4902.11303675007,0
1113,2004,3295393.6113803387,964.5487697474309,54862.947929023765,11.757099501788616,5160.5609537284,0
1113,2005,3277628.9852262144,1276.030911050213,72580.81012583942,11.757099501788616,4895.842769734261,0
1113,2006,3270871.874889416,1238.1913282338455,79090.50558268279,12.83088182657957,5180.023450180537,0
1113,2007,3266385.066799214,1686.1780224481872,83442.40061016569,12.83088182657957,4866.94981868566,0
1113,2008,3261122.4841075456,1308.084305817766,88538.48102356578,12.83088182657957,5411.545813584651,0
1113,2009,3252306.1492268736,1514.9425285429852,97076.86415489421,12.83088182657957,5482.639340202789,0
1113,2010,3243369.241821386,1608.8447288036814,106121.4081637428,13.169102691113949,5280.762315717006,0
1113,2011,3234108.8189123888,1359.0052138213,115236.03461645843,13.169102691113949,5676.398286980101,0
1113,2012,3226486.2144445404,1141.6648585856208,123102.67461537264,13.169102691113949,5649.7031111504075,0
1113,2013,3215759.270030872,1044.86962536486,133754.22379070925,13.169102691113949,5821.893582703083,0
1113,2014,3204851.3907424193,1185.939370406937,144532.53570014142,15.1666664108634,5808.3936529614475,0
1113,2015,3191895.2892932254,1148.8052876765414,157515.88373672834,15.1666664108634,5818.281148299287,0
1113,2016,3178936.5338488393,1133.7512980346473,170566.03838188556,15.1666664108634,5741.935937169706,0
1113,2017,3168450.466976078,996.0853814447037,181124.33820905903,15.1666664108634,5807.368899346839,0
1113,2018,3154077.283976979,1211.320597905462,195582.66817888236,15.1666664108634,5506.986712162441,0
1113,2019,3124185.435009633,1182.0194254482558,225330.01999405073,15.1666664108634,5680.785036797613,0
1113,2020,3097786.1698468593,1309.735288423275,251708.32448205748,17.1666664108634,5572.029848589112,0
1113,2021,3056172.982005728,1322.8281252219838,293471.99470367166,17.1666664108634,5408.454631307992,0
1113,2022,3010069.208814068,628.8324993121205,340241.7263615403,21.1666664108634,5432.491791009026,0
1115,2000,5091968.570528185,250851.84567345062,86319.48274550398,2575.065533960238,19927.02504237949,0
1115,2001,5092327.672540441,258305.96585427498,84345.59713593585,2747.648748594249,13915.105244233873,0
1115,2002,5086611.16484959,258015.87099994364,88746.27653886529,2884.568394991482,15384.108740090149,0
1115,2003,5087974.578960471,247361.31629972585,94828.85316211396,3050.8476947722083,18426.39340639686,0
1115,2004,5084805.969504674,251355.7961810805,100746.7896052621,3137.790913899342,11595.64331856348,0
1115,2005,5088649.245590507,245795.86096402633,99420.06899240112,3143.0453684310487,14633.768608113316,0
1115,2006,5095177.196679804,238047.31974984246,97201.1986421782,3150.8340311701468,18065.44042048498,0
1115,2007,5096227.6218823735,233535.3932815999,96339.1066976251,3399.2071822042635,22140.66047967698,0
1115,2008,5088056.971476452,230996.57685813578,104556.63431272807,3338.2737266625336,24693.533149501476,0
1115,2009,5075632.623351813,241138.91391811118,113462.54136731986,3420.850824223744,17987.060062011573,0
1115,2010,5056259.641288831,246738.67835130158,130598.8279879039,3570.063430262642,14474.778465180601,0
1115,2011,5043205.261217297,251344.29700746314,139245.58516252067,3660.958453696134,14185.887682503062,0
1115,2012,5043374.25758636,257405.58898566104,136237.54598435902,3876.022673051717,10748.57429404822,0
1115,2013,5056801.537624802,238758.27257821822,136618.1865528822,3870.991454262199,15593.00131331468,0
1115,2014,5048293.028874648,247195.27784834418,144451.75420608433,3989.9043804033718,7712.024213999425,0
1115,2015,5022762.673778478,256972.856183975,164372.2234557205,4030.0720444077306,3504.1640608987427,0
1115,2016,4986726.655151729,254254.04551311315,203389.64175446978,4060.0207061038964,3211.626398064067,0
1115,2017,4986389.790559556,253460.29608309496,204695.59735902588,4101.550327474033,2994.755194328931,0
1115,2018,5012669.086776299,255668.73324849276,176850.5901754569,4116.550008052742,2337.0293151779247,0
1115,2019,4998068.922283053,263999.9845428954,183097.7485615203,4138.213767585592,2337.1203684256698,0
1115,2020,4986479.96966292,280635.6839784788,177938.91833029,4140.235838053064,2447.18171373854,0
1115,2021,5006364.946442837,265322.4913978542,172968.9830406101,4131.631215536283,2853.937426642493,0
1115,2022,5008203.448873829,228795.6153931242,188361.97062430313,4146.097213053392,22134.857419170014,0
1118,2000,2913053.7065261677,7941.418428487343,130074.94775667675,0,1605.8269360857082,0
1118,2001,2903173.7625072165,7987.387598238152,140138.3523150859,0,1376.397226876579,0
1118,2002,2901292.59166496,8008.597194864613,141978.70957362995,1.58031505625695,1394.420898905955,0
1118,2003,2899685.5174102103,7917.277704628848,143386.55894751093,2.6693319408223033,1683.8762531263271,0
1118,2004,2895316.8920704373,7881.36734064176,147636.2089334174,2.6693319408223033,1838.761970980231,0
1118,2005,2891587.9602676537,7868.23467282708,151464.32623475385,2.6693319408223033,1752.7091402422154,0
1118,2006,2889116.217178968,7850.853802164451,153931.26830015692,2.6693319408223033,1774.8910341869557,0
1118,2007,2884079.472638569,7915.557771214948,158737.2371376889,2.6693319408223033,1940.9627680034826,0
1118,2008,2879221.951742286,7886.692088036065,163501.71324346133,2.6693319408223033,2062.8732416929197,0
1118,2009,2875881.8565010675,8153.309310732608,166965.57345382022,2.6693319408223033,1672.4910498560855,0
1118,2010,2876753.2593838703,7949.167753079639,166175.63818979953,2.6693319408223033,1795.1649887265155,0
1118,2011,2874292.3946251515,7852.398015923065,168370.26143505267,3.2874954072758555,2157.5580758826327,0
1118,2012,2874555.3465793943,7786.053763692815,167928.80217208163,4.782426032237709,2400.914706216332,0
1118,2013,2873891.0994017273,7739.865035164343,168702.69589051898,4.782426032237709,2337.456893974122,0
1118,2014,2869820.2183945035,7695.157197776423,172617.87657153848,5.782426032237709,2536.8650575663414,0
1118,2015,2862679.729365378,7780.6899294634,179766.51639126125,5.782426032237709,2443.1815352823105,0
1118,2016,2856868.8977259137,7797.07370607598,185505.05724775212,5.782426032237709,2499.088541642901,0
1118,2017,2848182.1517726374,7813.094370276167,194083.78253682857,5.782426032237709,2591.088541642901,0
1118,2018,2843814.853140436,7722.365332711453,198332.64884145805,5.782426032237709,2800.249906779405,0
1118,2019,2837262.970122869,7862.762101044145,204445.79646946306,5.782426032237709,3098.5885280083385,0
1118,2020,2829924.2034925837,7840.72736762577,212549.91935480302,5.782426032237709,2355.2670063727055,0
1118,2021,2822465.027566522,7894.847610824565,220233.807964073,5.782426032237709,2076.434079965249,0
1118,2022,2806632.545706281,5231.55528409195,237645.59165004716,7.154123696498573,3159.052883300603,0
1147,2000,2614580.6561287614,35628.46901421647,16868.253634502074,0,69032.48355799104,0
1147,2001,2619540.149085271,36041.551091095906,13171.984269707167,0,67356.17788939632,0
1147,2002,2619769.385493609,35313.862084881424,11723.678849241289,0,69302.93590773916,0
1147,2003,2619702.4758215174,35640.9998017005,9721.677021068,0,71044.70969118483,0
1147,2004,2622233.8783029094,35726.412293972986,8989.468862523689,0,69160.10287606445,0
1147,2005,2621454.002904174,36457.382485917326,10586.052525581032,0,67612.42441979834,0
1147,2006,2616860.1052309987,36864.890190374565,14392.72819031094,0,67992.1387237865,0
1147,2007,2615227.409197774,35973.928969377346,14422.138025562239,0,70486.38614275788,0
1147,2008,2614851.2203553403,35800.913796166264,13408.34988040327,0,72049.3783035609,0
1147,2009,2616156.4020195203,35859.6218398253,13280.596960509403,0,70813.24151561603,0
1147,2010,2617028.5277949534,36014.13183817409,12639.052354088037,0,70428.15034825566,0
1147,2011,2617596.2594441776,36140.26508218574,12864.149076596945,0,69509.18873251052,0
1147,2012,2618700.5522073004,35815.28246790192,11266.185696729588,0,70327.84196353925,0
1147,2013,2618672.72123986,36153.24500289631,11334.309519346029,0,69949.58657336823,0
1147,2014,2612215.335980086,35738.71699763021,14497.89985930922,0,73657.9094984453,0
1147,2015,2608686.496823751,35926.221746508054,19126.30639061154,0,72370.83737460039,0
1147,2016,2603186.004811095,37657.551205512915,25102.354003646222,0,70163.95231521675,0
1147,2017,2606946.8674023557,36626.86435409002,21895.313081366,0,70640.81749765934,0
1147,2018,2610014.642502815,36471.603308747064,17042.54820663146,0,72581.0683172772,0
1147,2019,2609691.90289119,36117.8559074273,16075.44358641945,0,74224.65995043481,0
1147,2020,2606248.4908003528,38122.91553506159,19399.980956115884,0,72338.47504394029,0
1147,2021,2597960.740596142,38109.34624960451,26303.886241928638,0,73735.8892477957,0
1147,2022,2592694.110239908,34720.12037778064,31450.471710336067,0,77245.16000744617,0
1329,2000,607916.0141095495,6,24805.323711851677,0,6,0
1329,2001,606067.6798624792,0,26659.65795892197,0,6,0
1329,2002,606284.3415493532,0,26448.996272047872,0,0,0
1329,2003,606260.7636610175,0,26472.574160383614,0,0,0
1329,2004,593656.364293872,0,39076.973527529124,0,0,0
1329,2005,591330.127138752,15,41388.210682649085,0,0,0
1329,2006,590593.2287816466,21,42114.10903975459,0,5,0
1329,2007,589914.0602299852,23,42796.277591416,0,0,0
1329,2008,589951.7560300287,23,42757.58179137248,0,1,0
1329,2009,588253.1890397599,21,44454.148781641255,0,5,0
1329,2010,588189.925625652,24,44518.412195749166,0,1,0
1329,2011,588892.832171375,24.999999976251274,43805.50565004988,0,10,0
1329,2012,589404.7252306485,26.154247596859932,43296.45834315572,0,6,0
1329,2013,588718.4777687442,18.709393575787544,43990.150659081155,0,6,0
1329,2014,587759.9589560961,29.0474501401186,44938.33141516489,0,6,0
1329,2015,587324.0790444841,8.214220002293587,45398.2113267769,0,2.833230137825012,0
1329,2016,587690.3828324315,11.047450140118599,45025.90753882953,0,6,0
1329,2017,587645.5094625519,18.322069615125656,45061.20324896803,0,8.303040266036987,0
1329,2018,586979.8302556016,29.353134856093675,45717.88245590309,0,6.271975040435791,0
1329,2019,586042.5397349537,28.155590013135225,46651.37052139386,0,11.271975040435791,0
1329,2020,585511.565056108,32.62510984810069,47189.147655444984,0,0,0
1329,2021,584661.2675519899,55.01178902387619,48017.05848038735,0,0,0
1329,2022,575027.6513781508,28,57677.686443250364,0,0,0
1382,2000,6931044.659068011,105.23232723260298,10630.310793139735,0,2413.70721622137,0
1382,2001,6931108.239022691,112.2287653106614,10546.004641978183,0,2427.4369746239936,0
1382,2002,6930533.984951304,213.31690659374,11029.884267048152,0,2416.7232796585267,0
1382,2003,6930169.745251622,89.67389973724494,11498.744621161251,0,2435.745632084432,0
1382,2004,6929682.324988804,24.002913911885116,11853.411114111655,0,2634.170387776914,0
1382,2005,6928984.842937699,165.72408535826253,12572.505249642298,0,2470.837131905948,0
1382,2006,6928058.993874335,112.15620786719956,13497.801026552565,0,2524.9582958494393,0
1382,2007,6927416.966428469,463.52321140480854,13931.061296863594,0,2382.3584678667103,0
1382,2008,6926313.9299292015,284.66329317133574,14948.264542793015,0,2647.051639438476,0
1382,2009,6924990.005564968,211.20504372334108,16228.383796362421,0,2764.3149995502863,0
1382,2010,6923523.937742774,312.16262580862895,17704.129263758852,0,2653.6797722632036,0
1382,2011,6921824.628002984,208.07244756817818,19235.857450671807,0,2925.351503380279,0
1382,2012,6919700.67263453,229.09126376034692,21407.126112814305,0,2857.019393500112,0
1382,2013,6917892.503385928,170.1371571063064,23277.192526512994,0,2854.0763350572047,0
1382,2014,6916233.845110224,300.98341621638247,24752.339254996594,0,2906.7416231691714,0
1382,2015,6914138.448488146,384.66731474495464,26909.847693060583,0,2760.94590865228,0
1382,2016,6911505.186276179,314.6047832858749,29559.02999511426,0,2815.088350025366,0
1382,2017,6908302.989651407,340.69729809276754,32643.378763094814,0,2906.843692010201,0
1382,2018,6903471.792124856,450.89538786839694,37664.621277355225,0,2606.600614524378,0
1382,2019,6891974.604684156,309.3272221880034,49215.008580437985,0,2694.9689178214658,0
1382,2020,6880755.182022072,226.49615859007463,60481.878010514505,0,2730.3532134270545,0
1382,2021,6857444.968318825,284.2951368247159,83843.44147715092,0,2621.2044718036677,0
1382,2022,6837348.761485035,266.94746064022183,103872.59235694184,0,2705.6081019874446,0
1503,2000,1834418.7416340238,6068.230152382778,2130.011600210086,257.6792453606322,88465.03052009383,0
1503,2001,1834517.463379747,6023.323521617153,2115.565235176635,258.6792453606322,88424.66177016973,0
1503,2002,1834101.947891495,5804.564088337321,2311.703279933665,257.6792453606322,88863.79864694459,0
1503,2003,1830107.8014279199,5642.643213484488,6242.050131306838,256.6792453606322,89090.51913399927,0
1503,2004,1824449.2803318228,6134.483697073775,12106.423600383025,257.6792453606322,88391.82627743094,0
1503,2005,1812959.7953944087,6220.9779161963315,23805.63268380984,258.6792453606322,88094.60791229557,0
1503,2006,1812757.1903876385,6197.039299209712,24137.58712729239,258.6792453606322,87989.19709256983,0
1503,2007,1810082.4199176219,6106.98246904451,26576.54257949123,258.6792453606322,88315.0689405528,0
1503,2008,1807163.8629586503,5867.657561114997,29222.885106495745,258.6792453606322,88826.60828044938,0
1503,2009,1807181.049845776,5724.820316809078,29229.34896006521,256.6792453606322,88947.79478406011,0
1503,2010,1806587.535615678,6122.691618011574,29777.544416112614,258.6792453606322,88593.24225690855,0
1503,2011,1805528.538857203,6110.624912825072,30859.249175739387,260.6792453606322,88580.60096094309,0
1503,2012,1805375.401589382,6051.788590161691,30586.864606152052,258.6792453606322,89066.95912101498,0
1503,2013,1803333.6345075443,5851.427881914,32592.410502553026,261.6792453606322,89300.54101469916,0
1503,2014,1802642.92597226,5720.764204587141,32922.34442662031,261.6792453606322,89791.97930324312,0
1503,2015,1782304.1148074234,5818.1278737033845,53024.60231839086,261.6792453606322,89931.16890719287,0
1503,2016,1757002.370498942,6130.012974750947,78659.23329630206,257.6792453606322,89290.39713671569,0
1503,2017,1727397.330601292,6314.195980254631,108353.60662393186,257.6792453606322,89016.88070123205,0
1503,2018,1697912.9844972985,6259.555882197104,137689.73236772176,257.6792453606322,89219.74115949303,0
1503,2019,1609121.9949543106,5906.471905825127,225753.2518288586,261.6792453606322,90296.2952177161,0
1503,2020,1529456.0663858766,6107.250134657652,305838.3594998798,256.6792453606322,89681.33788629653,0
1503,2021,1429162.4534227957,6222.623370858801,406268.28498983395,255.6792453606322,89430.65212322214,0
1503,2022,1306126.6281357252,5290.364796376669,529216.6226568848,256.6792453606322,90449.39831772375,0
1561,2000,76502666.29839028,87154.15045719236,32356.953954238328,461.65398416005337,832198.9220943651,0
1561,2001,76495787.88952646,93825.31719674692,42184.0777772292,472.6619983621713,822568.0323814604,0
1561,2002,76452124.67676799,94056.76082167117,81603.43648574238,464.6413231798288,826588.4634816659,0
1561,2003,76357764.62925865,92803.68082470914,179106.93664876334,464.6619983621713,824698.0701497606,0
1561,2004,76173293.1699014,86193.29727745644,361950.32988727995,473.1952111095962,832927.9866030106,0
1561,2005,76084548.5381282,99126.32992001556,452709.2197892813,482.1952111095962,817971.6958316456,0
1561,2006,76073776.67414339,79605.4082734257,463631.8921831572,471.21588629193866,837352.7883939884,0
1561,2007,76056830.18017289,98139.21229363518,483527.70459295315,475.21588629193866,815865.6659344785,0
1561,2008,76053662.51314773,90258.54697911169,486504.53620401124,478.21588629193866,823934.1666631086,0
1561,2009,76062840.1976922,85989.59622161603,479160.8042124462,482.20787208982074,826365.1728818993,0
1561,2010,76077514.3511672,90081.61159075439,467115.43236794806,488.1952111095962,819638.3885432406,0
1561,2011,76100397.08647482,97374.27993599483,446004.28448767436,480.21588629193866,810582.1120954681,0
1561,2012,76117381.09889883,100632.66746583508,426690.8135495964,473.56225990958774,809659.8367060837,0
1561,2013,76130593.58544472,86082.34196641888,416937.3058502612,464.18613186188304,820760.5594869892,0
1561,2014,76134169.54084726,113308.73777500991,416166.55422337865,467.21588629193866,790725.9301483008,0
1561,2015,76142565.03569792,119549.61456372164,407913.45412112447,477.1952111095962,784332.6792863678,0
1561,2016,76141803.04815438,143949.24323109305,410641.36687344033,447.1952111095962,757997.1254102276,0
1561,2017,76133659.08731002,144263.42136812425,417761.82962566713,425.40760500438773,758728.2329714299,0
1561,2018,76119464.66665465,156401.19497056818,431057.2105244693,445.21588629193866,747469.6908442569,0
1561,2019,76043545.77188767,156230.84755919466,509650.4634827364,450.21588629193866,744960.6800643397,0
1561,2020,76014119.14837553,159703.59233968568,539827.660150595,474.56225990958774,740713.0157545259,0
1561,2021,75933318.60220982,159805.88477145875,615389.0813969093,435.6488826245841,745888.7616194418,0
1561,2022,75854083.0071598,74077.83014582787,690369.7345913007,482.56225990958774,835824.844723418,0
1571,2000,3589377.8149832883,6856.14757075497,898.2651387711812,0,14507.80493728452,1.0000000149011612
1571,2001,3589714.6938587655,6887.680021726338,883.7001129410055,0,14153.958636665911,1.0000000149011612
1571,2002,3588175.346295434,6981.589189224491,2570.5258455269795,0,13913.571299927951,0
1571,2003,3585493.596572771,6833.3948549605775,4931.9712082782835,0,14382.069994103686,0
1571,2004,3579369.361159608,6771.544841710173,10703.333230407869,0,14796.793398388101,0
1571,2005,3576200.120822112,6835.047795880718,14547.984677111808,0,14057.879335008909,0
1571,2006,3576555.3132539084,6970.875473391979,14340.27586836821,0,13774.568034444661,0
1571,2007,3575059.4821508825,6777.493814670827,15112.966674825628,0,14691.089989735088,0
1571,2008,3576465.9287829837,6875.425154617729,13099.490206160606,0,15200.188486351653,0
1571,2009,3579126.230611997,6751.519049380648,10759.959466994229,0,15003.323501741632,0
1571,2010,3580723.7897335207,6454.400931717613,9212.918852899342,0,15249.923111976024,0
1571,2011,3582169.004605419,6401.687290300182,7511.626366996537,0,15558.714367398039,0
1571,2012,3582508.20324756,6337.073665302826,7095.616413608036,0,15700.139303642676,0
1571,2013,3582348.0385260037,6406.319110524663,7289.794297745543,0,15595.880695824731,1.0000000149011612
1571,2014,3582764.921388294,6161.644990777688,6372.539894379189,0,16341.926356662856,0
1571,2015,3583033.322021256,5736.057123173818,6093.369817836378,0,16778.283667847318,0
1571,2016,3581503.3748867116,5734.860266037981,7944.264669113865,0,16457.532808235686,1.0000000149011612
1571,2017,3577749.080632648,5801.342665426721,11858.916957686804,0,16231.692374352073,0
1571,2018,3569548.7575315856,5538.6028697460315,19619.55292288874,0,16934.119305893204,0
1571,2019,3548570.621800566,5494.388330650411,40364.532812669466,0,17211.489686228182,0
1571,2020,3516981.3493367927,5241.277942722427,71971.75532817816,0,17446.650022420596,0
1571,2021,3480704.613087046,5569.520749369461,108138.36242028365,0,17228.536373415045,0
1571,2022,3459292.3545924467,5039.757186979209,129324.8367643744,0,17984.084086313203,0
1654,2000,4911679.686789378,10132.492777045929,1680.9301986139326,0,168515.61925416594,0
1654,2001,4913168.924243629,10071.188931470406,1604.9204916583549,0,167163.69535244603,0
1654,2002,4911910.020156084,9913.514134020737,1467.242676993599,0,168717.95205210618,0
1654,2003,4912568.485020836,9966.692176359775,1403.9935478775476,0,168069.55827412952,0
1654,2004,4910336.585992858,9329.726504094575,2864.4064451313643,0,169478.01007711925,0
1654,2005,4908887.704725624,9593.469835320266,4810.443863811164,0,168717.11059444852,0
1654,2006,4898466.115277818,10829.669861283637,15753.979612167594,0,166958.96426793386,0
1654,2007,4897793.686129206,11220.784716016526,16102.84693150401,0,166891.4112424775,0
1654,2008,4898526.996378286,9960.246241440374,15009.665996205917,0,168511.8204032717,0
1654,2009,4898129.749997399,9993.277854178687,15267.60365689352,0,168618.09751073332,0
1654,2010,4896286.004350373,10428.43699661531,18610.82563441053,0,166683.4620378049,0
1654,2011,4896216.617480797,10696.571870730713,18125.706217715557,0,166969.83344996054,0
1654,2012,4898039.057061098,10742.15289984972,15981.393937661669,0,167246.12512059408,0
1654,2013,4898714.008167271,10575.435395416926,15855.105663984323,0,166864.1797925306,0
1654,2014,4897100.716866539,9869.510916746494,15830.242852525342,0,169208.25838339143,0
1654,2015,4896466.726468365,10084.17017300878,16039.844367060366,0,169417.98801076907,0
1654,2016,4896227.10563311,10513.089831009827,17159.88003076202,0,168108.6535243212,0
1654,2017,4894402.926460932,10385.915245234588,18677.65948749947,0,168542.2278255377,0
1654,2018,4882808.399521216,10418.976351891906,29889.90498503028,0,168891.4481610659,0
1654,2019,4866541.8727579005,10254.986939944058,45566.88809039559,0,169644.98123096337,0
1654,2020,4862214.001252829,10694.102190834896,49046.41533535856,0,170054.21024018028,0
1654,2021,4858835.882557091,13326.829778321298,50808.075928655366,0,169037.94075513625,0
1654,2022,4859006.763946062,9425.398090756597,54963.486692126906,0,168613.08029025723,0
1686,2000,14835394.11982381,3807.9936100896302,9996.422342883463,0,23793.711023492422,0
1686,2001,14835227.038625201,3972.1878116183443,10208.987760711656,0,23584.032602746072,0
1686,2002,14833829.868160566,3925.338076735482,10978.799645651772,0,24258.24091732198,0
1686,2003,14832227.346656872,3612.0800456279985,12695.506543535937,0,24457.313554240955,0
1686,2004,14829326.90337431,4353.62885061183,15109.748337762918,0,24201.966237591896,0
1686,2005,14825669.860405756,4656.400256599855,19075.8243094593,0,23590.161828461907,0
1686,2006,14821647.649138508,4675.190202685638,23304.701266608507,0,23364.706192475027,0
1686,2007,14818192.753711592,5260.161384522922,26611.6426535207,0,22927.68905064,0
1686,2008,14814717.585419888,5158.512419356453,29992.372647537148,0,23123.77631349604,0
1686,2009,14807523.421570564,4965.489464444297,36857.0857464116,0,23646.250018855633,0
1686,2010,14798232.55394627,6281.3328748315535,45920.354240707595,0,22558.005738467877,0
1686,2011,14792601.621498322,5434.620384433775,51057.51392017096,0,23898.490997349592,0
1686,2012,14786964.500649933,5950.596039924503,56408.95174332624,0,23668.19836709247,0
1686,2013,14781476.027406864,5642.815452525052,61618.91775078862,0,24254.486190100233,0
1686,2014,14772562.121127643,5506.558454199038,70243.96124399126,0,24679.605974443242,0
1686,2015,14763140.172947574,5783.717038201015,79346.95220917735,0,24721.404605326305,0
1686,2016,14753723.587044144,5976.377419840916,88720.47657875881,0,24571.80575753198,0
1686,2017,14741989.876828011,5741.20130134363,100458.90877879236,0,24802.259892131486,0
1686,2018,14727268.532635974,5808.432282785639,115137.19263948765,0,24778.0892420292,0
1686,2019,14702457.479388854,6265.460703509396,140183.372279296,0,24085.93442861824,0
1686,2020,14675073.661309078,7016.489060122959,167104.6065047122,0,23797.489926361963,0
1686,2021,14630467.22926678,7910.610386072713,210539.28994762473,0,24075.11719980201,0
1686,2022,14585161.00173355,5502.726091130795,255404.212377925,0,26924.306597671857,0
1811,2000,31099910.28515569,753954.6993496849,770964.1351054341,6898.463732955728,933758.5609251631,0
1811,2001,31073008.07326598,770982.1322887063,796570.0492106474,7349.658267800447,917576.2312357964,0
1811,2002,31020219.72961123,774529.2552640289,836658.4741887292,7659.742916070549,926418.9422888709,0
1811,2003,31053416.57181593,755384.7257858178,814811.5297389808,7913.993425915642,933959.3235022881,0
1811,2004,31046785.54796595,784587.3909377654,824687.9186892068,8090.168258142045,901335.1184178666,0
1811,2005,31080897.37145986,773032.3310357551,801511.389653287,8161.024372559359,901884.0277474675,0
1811,2006,31152999.29759013,739618.185924789,751791.2401665394,8439.61707084099,912637.803516633,0
1811,2007,31170635.136696246,705605.8617149309,749128.4865093905,8554.867919507755,931561.7914288568,0
1811,2008,31150772.114121176,688752.008755553,776783.2645901003,8712.37051396942,940466.3862881338,0
1811,2009,31101042.691121053,724152.6596648595,818889.8610632444,8670.448864626085,912730.4835551502,0
1811,2010,31056906.10402066,755365.5787960024,845356.2851670694,8891.573919862827,898966.6023653393,0
1811,2011,31036413.669770256,762613.6367899831,861126.6874834328,9043.572391771739,896288.5778334856,0
